timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality,comp_vx,comp_vy,comp_px,comp_py
4406,0.000,-0.013,-0.992,0.6,-0.6,-0.6,0.0000,5.1760,0.0065,-0.0269,-2,-3,100,116,0.0518,0.0772,0.0065,-0.0234
4457,0.007,-0.006,-0.991,-0.7,-0.6,-3.1,0.0000,-1.4234,0.0065,-0.0258,0,-1,110,126,0.0011,0.0266,0.0065,-0.0220
4508,0.006,-0.015,-1.006,0.9,0.3,-4.9,0.0000,-1.4234,0.0065,-0.0243,0,-1,110,131,-0.0006,0.0295,0.0065,-0.0205
4560,-0.006,-0.033,-0.999,-0.3,0.7,-3.0,0.0000,0.0000,0.0050,-0.0243,1,0,110,135,-0.0287,-0.0005,0.0050,-0.0205
4611,0.001,-0.042,-1.010,1.1,-1.5,-1.2,0.0000,1.4234,0.0022,-0.0286,2,3,110,122,-0.0529,-0.0816,0.0023,-0.0247
4662,0.001,-0.041,-0.996,1.2,-1.4,0.9,0.0000,0.0000,0.0022,-0.0272,0,-1,110,127,0.0027,0.0302,0.0024,-0.0231
4713,-0.004,-0.049,-0.986,1.3,-0.4,4.2,-1.4234,0.0000,-0.0021,-0.0286,3,1,110,125,-0.0830,-0.0254,-0.0018,-0.0244
4764,-0.004,-0.073,-1.005,0.8,1.6,6.6,0.0000,0.0000,0.0050,-0.0115,-5,-12,110,113,0.1365,0.3365,0.0052,-0.0073
4815,-0.011,-0.062,-1.007,-2.9,0.1,0.7,0.0000,0.0000,0.0050,-0.0129,0,1,110,124,-0.0001,-0.0335,0.0051,-0.0090
4866,-0.010,0.044,-0.993,-2.2,-1.3,-0.5,1.4234,0.0000,0.0093,-0.0058,-3,-5,110,131,0.0862,0.1353,0.0095,-0.0021
4917,0.010,-0.058,-1.007,-1.5,3.8,-2.0,1.4234,2.8468,0.0107,-0.0016,-1,-3,110,112,0.0205,0.0808,0.0106,0.0020
4968,-0.112,0.194,-1.034,3.9,-0.9,1.3,0.0000,0.0000,0.0150,-0.0001,-3,-1,110,124,0.0855,0.0353,0.0150,0.0038
5019,0.097,-0.114,-0.997,6.5,0.5,1.3,0.0000,0.0000,0.0179,0.0027,-2,-2,110,129,0.0547,0.0682,0.0177,0.0073
5070,-0.035,-0.018,-1.010,-8.6,5.6,0.1,0.0000,0.0000,0.0179,-0.0016,0,3,110,111,-0.0107,-0.1003,0.0172,0.0022
5121,-0.026,0.042,-0.998,1.2,-2.4,-0.5,0.0000,1.4234,0.0179,-0.0001,0,-1,110,132,0.0046,0.0302,0.0174,0.0037
5172,0.019,-0.041,-1.002,3.4,0.6,0.2,0.0000,-1.4234,0.0193,-0.0016,-1,1,110,129,0.0267,-0.0213,0.0188,0.0027
5223,-0.011,-0.012,-0.998,-3.3,2.6,0.4,0.0000,0.0000,0.0179,-0.0016,1,0,110,112,-0.0328,-0.0064,0.0171,0.0023
5274,-0.005,0.011,-1.003,1.0,-0.3,-0.1,0.0000,0.0000,0.0193,-0.0016,-1,0,110,110,0.0285,0.0019,0.0186,0.0024
5325,0.003,-0.027,-1.001,1.3,-0.2,-0.0,0.0000,0.0000,0.0207,0.0027,-1,-3,110,129,0.0283,0.0862,0.0200,0.0068
5376,0.008,-0.002,-0.996,-1.2,1.0,0.1,-1.4234,-1.4234,0.0207,-0.0001,0,2,110,113,-0.0019,-0.0582,0.0199,0.0039
5427,-0.003,-0.002,-1.004,1.0,-0.2,0.1,0.0000,0.0000,0.0207,-0.0016,0,1,110,128,0.0003,-0.0259,0.0199,0.0025
5478,-0.008,-0.017,-0.999,0.4,-0.4,-0.1,0.0000,0.0000,0.0221,-0.0016,-1,0,110,131,0.0286,0.0007,0.0214,0.0026
5530,-0.000,-0.000,-0.994,-0.1,-0.1,-0.0,-2.8468,-2.8468,0.0193,-0.0016,2,0,110,113,-0.0546,-0.0002,0.0186,0.0026
5582,-0.003,-0.012,-1.002,0.7,-0.0,-0.0,1.4234,0.0000,0.0207,-0.0016,-1,0,110,128,0.0274,0.0013,0.0200,0.0026
5634,-0.007,-0.009,-0.991,-0.3,0.0,-0.0,0.0000,0.0000,0.0221,-0.0001,-1,-1,110,126,0.0273,0.0269,0.0214,0.0040
