timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
4292,0.060,0.005,-0.976,0.9,-11.5,0.6,-1.2848,0.0000,-0.0191,0.0000,1,0,730,63
4343,-0.024,0.020,-0.909,-1.5,-22.5,0.7,1.2848,0.0000,-0.0178,0.0000,-1,0,730,69
4394,-0.013,0.005,-1.016,0.3,-34.7,2.6,0.0000,0.0000,-0.0152,-0.0013,0,0,720,66
4445,-0.054,-0.002,-1.056,0.4,-35.9,2.7,0.0000,0.0000,-0.0139,-0.0013,0,0,720,65
4496,-0.139,0.012,-0.987,-0.2,-21.3,1.8,0.0000,0.0000,-0.0139,0.0000,0,0,720,58
4548,-0.087,0.001,-1.004,-0.2,-4.7,0.6,1.2672,0.0000,-0.0089,-0.0013,-1,0,720,62
4600,-0.094,0.009,-1.009,1.3,0.2,1.3,2.5344,0.0000,0.0025,0.0000,-2,0,720,70
4652,-0.087,-0.029,-1.022,0.7,0.4,0.4,2.5344,0.0000,0.0127,0.0000,-2,0,720,64
4704,-0.094,0.013,-0.992,0.6,-0.1,0.2,2.5344,0.0000,0.0266,-0.0038,-2,0,720,67
4756,-0.088,-0.030,-1.006,-0.3,2.6,0.3,0.0000,0.0000,0.0406,-0.0038,0,0,720,65
4808,-0.100,0.024,-1.033,1.7,1.8,-0.3,1.2672,0.0000,0.0494,-0.0025,-1,0,720,63
4860,-0.090,0.012,-1.003,1.9,5.4,1.8,0.0000,0.0000,0.0507,-0.0025,0,0,720,57
4912,-0.112,0.136,-1.042,1.4,3.7,-8.1,0.0000,0.0000,0.0507,-0.0025,0,0,720,67
4964,-0.074,0.097,-1.049,-11.3,10.5,-2.1,0.0000,0.0000,0.0520,-0.0025,0,0,720,61
5015,-0.038,0.026,-1.051,-6.9,-9.6,-0.8,0.0000,0.0000,0.0520,-0.0013,0,0,720,58
5067,-0.151,-0.051,-0.970,-2.0,-5.8,1.6,0.0000,0.0000,0.0507,-0.0013,0,0,720,65
5119,-0.123,-0.050,-1.022,-0.6,1.1,0.7,0.0000,0.0000,0.0507,0.0000,0,0,720,78
5170,-0.071,-0.024,-0.961,3.2,10.4,9.4,-1.2672,0.0000,0.0469,-0.0013,1,0,720,63
5222,-0.047,0.022,-1.027,17.0,16.4,0.2,0.0000,0.0000,0.0418,-0.0051,0,0,720,68
5274,-0.094,-0.156,-1.046,-4.8,-4.6,13.1,0.0000,0.0000,0.0418,-0.0063,0,0,720,57
5326,-0.053,-0.052,-1.077,-0.3,-3.3,14.6,0.0000,-1.2672,0.0418,-0.0101,0,1,720,72
5378,-0.080,0.006,-1.096,-10.7,-11.5,5.6,0.0000,0.0000,0.0418,-0.0101,0,0,720,58
5429,-0.064,0.073,-1.016,7.3,14.8,-3.4,0.0000,0.0000,0.0418,-0.0090,0,0,640,77
5480,0.027,0.021,-1.031,4.3,7.0,-9.6,-0.7216,0.0000,0.0381,-0.0068,1,0,410,72
5531,-0.064,-0.070,-0.929,2.6,2.7,-10.5,0.0000,0.7216,0.0367,-0.0068,0,-1,410,77
5582,-0.058,0.032,-1.013,0.7,1.6,-7.1,0.0000,0.0000,0.0381,-0.0060,0,0,410,74
5633,-0.018,-0.021,-0.979,-8.6,-0.9,1.0,0.0000,0.0000,0.0434,-0.0060,0,0,300,80
5684,0.010,-0.071,-1.048,-4.4,0.2,2.3,-1.0560,0.5280,0.0524,-0.0055,2,-1,300,52
5735,-0.079,-0.011,-1.015,-2.4,-7.5,-0.5,-0.4576,0.0000,0.0509,-0.0065,1,0,260,84
5786,-0.044,0.005,-0.972,-3.4,-7.0,-1.5,0.0000,0.0000,0.0509,-0.0070,0,0,230,72
5837,-0.060,0.018,-0.972,1.2,-0.1,-7.1,-0.8096,-0.8096,0.0505,-0.0070,2,2,230,47
5888,-0.088,-0.024,-1.048,-1.7,-0.2,-7.0,-0.3696,-0.3696,0.0477,-0.0065,1,1,210,82
5939,-0.056,-0.035,-0.993,6.9,1.7,-3.2,0.0000,-0.3696,0.0473,-0.0076,0,1,210,84
5990,-0.066,-0.004,-0.976,4.7,3.3,3.9,0.3344,-0.3344,0.0487,-0.0087,-1,1,190,41
6041,-0.075,0.006,-1.025,1.4,1.3,2.5,0.0000,0.0000,0.0487,-0.0097,0,0,180,80
6092,-0.067,0.001,-1.013,2.5,2.3,0.7,0.0000,0.3168,0.0490,-0.0090,0,-1,180,76
6143,-0.053,-0.001,-0.999,1.5,-1.9,0.4,0.2992,0.0000,0.0496,-0.0090,-1,0,170,43
6194,-0.068,0.017,-0.999,-2.0,-1.7,0.5,0.0000,0.0000,0.0502,-0.0120,0,0,170,38
6245,-0.065,0.018,-0.993,3.8,1.6,0.1,0.0000,0.0000,0.0496,-0.0120,0,0,170,80
6296,-0.076,0.017,-0.977,0.6,6.0,0.7,0.0000,0.0000,0.0496,-0.0117,0,0,180,38
6347,-0.066,-0.006,-1.000,-0.4,0.5,-0.9,0.0000,0.0000,0.0496,-0.0117,0,0,180,80
6398,-0.066,-0.002,-1.011,0.0,-4.0,0.5,0.0000,0.0000,0.0496,-0.0114,0,0,180,76
6449,-0.072,-0.001,-1.007,0.2,-0.9,1.3,0.0000,0.0000,0.0493,-0.0114,0,0,180,80
6500,-0.063,-0.006,-0.999,-0.4,0.8,1.5,-0.6336,0.0000,0.0490,-0.0117,2,0,180,35
6551,-0.073,-0.011,-1.006,-0.6,3.7,2.5,0.0000,0.0000,0.0496,-0.0108,0,0,180,76
6602,-0.072,0.029,-1.040,-0.4,4.9,0.3,0.0000,-0.3168,0.0493,-0.0111,0,1,180,34
6653,-0.050,-0.007,-0.992,0.5,-1.2,0.5,0.0000,-0.2992,0.0487,-0.0114,0,1,170,42
6704,-0.073,-0.005,-1.007,0.3,-1.9,0.8,0.0000,0.3168,0.0487,-0.0117,0,-1,180,74
6755,-0.067,-0.009,-1.010,0.8,1.7,0.2,0.0000,0.0000,0.0483,-0.0114,0,0,180,82
6806,-0.056,-0.002,-0.994,0.1,1.0,-0.0,0.0000,0.0000,0.0487,-0.0117,0,0,180,33
6857,-0.063,-0.004,-1.006,-0.2,-2.4,0.1,0.0000,0.2816,0.0490,-0.0117,0,-1,160,78
6908,-0.074,-0.004,-0.998,0.5,-1.9,0.6,0.0000,0.0000,0.0490,-0.0109,0,0,160,82
6959,-0.067,-0.017,-1.028,1.0,0.5,0.1,0.0000,0.0000,0.0490,-0.0106,0,0,170,82
7010,-0.073,-0.003,-1.006,-0.5,0.5,-0.5,0.0000,0.0000,0.0487,-0.0112,0,0,170,41
7061,-0.051,-0.004,-1.002,0.1,-0.7,-0.2,0.0000,0.0000,0.0493,-0.0108,0,0,180,77
7112,-0.078,-0.010,-1.016,0.5,-2.5,-0.0,0.0000,0.0000,0.0493,-0.0102,0,0,180,36
7163,-0.074,-0.006,-1.005,-0.0,0.8,-0.1,0.0000,0.3168,0.0493,-0.0108,0,-1,180,80
7214,-0.070,0.001,-0.998,0.2,1.3,-0.2,0.0000,0.0000,0.0496,-0.0102,0,0,180,77
7265,-0.071,-0.004,-1.006,0.2,0.3,0.1,0.3168,0.0000,0.0496,-0.0105,-1,0,180,39
7316,-0.072,-0.010,-1.003,0.5,0.5,0.3,0.0000,0.0000,0.0502,-0.0105,0,0,170,33
7367,-0.066,0.000,-0.994,-0.1,-1.4,0.1,0.0000,0.0000,0.0502,-0.0090,0,0,170,88
7418,-0.099,0.002,-1.024,-0.3,-0.8,-0.1,0.0000,0.0000,0.0502,-0.0093,0,0,180,86
7469,-0.065,-0.010,-0.997,-0.6,5.3,0.3,0.0000,0.0000,0.0502,-0.0093,0,0,180,37
7520,-0.073,-0.002,-1.016,-0.2,1.4,-0.6,0.0000,0.2992,0.0502,-0.0094,0,-1,170,84
7571,-0.058,0.000,-0.996,-0.5,3.2,-0.4,0.0000,0.0000,0.0502,-0.0091,0,0,170,82
7622,-0.060,-0.004,-1.004,-0.1,-1.4,-0.1,0.0000,0.0000,0.0499,-0.0091,0,0,170,42
7673,-0.070,-0.003,-1.010,-0.5,-1.0,0.0,-0.6336,0.0000,0.0499,-0.0097,2,0,180,83
7725,-0.076,-0.000,-1.009,-0.2,-0.9,0.0,0.0000,0.0000,0.0492,-0.0093,0,0,180,81
7777,-0.079,-0.002,-1.005,0.0,-0.4,-0.1,0.0000,-0.6336,0.0495,-0.0103,0,2,180,37
7829,-0.068,-0.005,-1.004,-0.1,1.7,-0.2,0.0000,0.0000,0.0489,-0.0093,0,0,180,78
7881,-0.076,0.002,-1.008,0.6,3.3,0.1,0.0000,0.0000,0.0492,-0.0093,0,0,180,78
7933,-0.065,-0.004,-1.009,0.1,0.3,-0.1,0.0000,-0.3168,0.0486,-0.0106,0,1,180,36
7985,-0.064,-0.002,-0.995,-0.1,2.5,0.4,0.0000,0.2992,0.0489,-0.0094,0,-1,170,78
8037,-0.063,-0.003,-1.009,0.6,0.3,0.1,0.0000,-0.2992,0.0489,-0.0091,0,1,170,83
8089,-0.057,-0.007,-1.002,0.2,1.2,0.0,-0.3168,0.0000,0.0486,-0.0091,1,0,180,81
8141,-0.063,-0.004,-1.005,0.4,0.8,0.1,0.0000,-0.3168,0.0483,-0.0101,0,1,180,36
8193,-0.069,-0.006,-1.007,-0.5,-0.5,-0.3,0.0000,0.0000,0.0483,-0.0094,0,0,180,77
8245,-0.056,-0.011,-1.005,-0.3,2.2,0.0,0.0000,0.0000,0.0479,-0.0094,0,0,180,47
8296,-0.058,0.001,-1.011,-0.9,2.0,0.1,0.0000,0.0000,0.0479,-0.0100,0,0,170,34
8348,-0.056,0.000,-1.008,-0.2,-0.3,-0.1,0.0000,0.0000,0.0482,-0.0097,0,0,180,77
8400,-0.068,-0.001,-1.010,-0.1,-2.5,-0.5,0.0000,0.0000,0.0479,-0.0097,0,0,180,78
8452,-0.065,-0.002,-0.997,-0.5,1.9,-0.1,-0.3168,0.0000,0.0482,-0.0100,1,0,180,44
