timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
4652,-0.025,-0.007,-0.938,-1.0,1.2,4.9,0.0000,0.0000,-0.0012,-0.0014,2,4,110,141
4704,0.002,-0.010,-0.998,-1.0,0.7,3.1,0.0000,0.3872,-0.0008,-0.0004,-2,-5,110,142
4756,-0.001,-0.010,-0.983,-1.0,0.1,1.0,0.0000,-0.3872,-0.0012,-0.0012,2,4,110,135
4808,-0.017,-0.008,-0.999,-0.8,0.1,2.5,0.3872,0.9680,-0.0010,-0.0008,-1,-2,110,134
4860,-0.007,-0.020,-0.991,0.1,0.4,2.9,0.1936,0.0000,-0.0008,-0.0010,-1,1,110,133
4912,-0.004,-0.013,-1.005,-0.0,0.6,5.5,0.0000,0.0000,-0.0008,-0.0012,0,1,110,137
4964,-0.001,-0.018,-0.992,-0.4,0.1,2.8,0.0000,0.0000,-0.0008,-0.0015,0,2,110,143
5016,-0.004,0.001,-1.000,-0.6,0.2,-0.1,0.0000,0.0000,-0.0008,-0.0015,0,0,110,142
5068,-0.002,-0.001,-1.000,-0.6,0.2,-0.2,0.0000,0.0000,-0.0008,-0.0015,0,0,110,144
5120,-0.006,0.001,-0.996,-1.0,0.7,-0.2,0.0000,0.3872,-0.0008,-0.0012,0,-2,110,136
5172,-0.027,0.072,-0.979,2.3,-1.1,0.4,0.0000,0.0000,-0.0010,-0.0014,1,1,110,138
5224,0.002,-0.001,-1.008,0.8,1.3,-0.6,0.1936,-0.3872,-0.0008,-0.0017,-1,2,110,145
5276,-0.043,0.015,-0.961,-1.7,-0.5,-0.0,-0.1936,0.0000,-0.0010,-0.0014,1,-2,110,137
5328,-0.001,-0.055,-1.011,2.6,-0.4,0.4,0.0000,0.0000,-0.0010,-0.0014,0,0,110,134
5380,0.006,0.016,-1.002,-1.1,0.7,-0.1,0.0000,0.0000,-0.0010,-0.0006,0,-4,110,147
5432,-0.001,-0.024,-0.997,1.4,-0.5,0.2,0.0000,0.0000,-0.0008,-0.0010,-1,2,110,140
5483,0.003,0.010,-0.994,-0.5,0.1,0.1,0.0000,-0.3872,-0.0010,-0.0008,1,-1,110,135
5534,-0.001,-0.015,-1.006,0.8,0.1,0.1,0.0000,0.0000,-0.0010,-0.0008,0,0,110,148
5585,0.003,0.004,-1.001,0.1,-0.0,0.0,0.0000,0.0000,-0.0010,-0.0004,0,-2,110,140
5637,0.002,-0.012,-1.003,0.3,-0.1,0.0,0.0000,0.0000,-0.0010,-0.0006,0,1,110,139
5688,0.003,-0.002,-0.997,0.1,0.1,-0.0,0.0000,0.0000,-0.0010,-0.0004,0,-1,110,143
5740,-0.006,-0.011,-0.999,0.2,-0.1,-0.1,0.0000,0.0000,-0.0010,-0.0010,0,3,110,133
5791,0.001,-0.004,-0.997,0.3,-0.0,0.1,0.0000,-0.1936,-0.0010,-0.0006,0,-2,110,138
5842,0.003,-0.003,-1.001,0.2,0.0,0.1,0.0000,0.0000,-0.0010,-0.0006,0,0,110,140
5894,-0.000,-0.001,-1.002,0.4,0.0,0.1,0.0000,0.0000,-0.0010,-0.0006,0,0,110,145
5946,-0.001,-0.006,-0.998,0.1,0.0,0.1,0.0000,-0.1936,-0.0010,-0.0008,0,1,110,137
5998,-0.002,-0.003,-0.998,0.3,0.1,-0.0,0.0000,0.0000,-0.0010,-0.0010,0,1,110,145
6049,-0.002,-0.004,-1.002,0.2,0.1,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,145
6100,0.002,-0.005,-0.997,0.2,-0.1,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,144
6151,0.000,-0.003,-0.999,0.4,-0.2,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,141
6202,0.003,-0.001,-0.999,0.2,-0.1,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,143
6253,0.001,0.001,-0.999,0.2,-0.0,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,141
6304,0.002,-0.004,-0.998,0.1,-0.0,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,139
6355,0.005,-0.007,-1.002,0.2,-0.0,0.1,0.0000,0.0000,-0.0010,-0.0010,0,0,110,148
6406,0.000,-0.005,-1.003,0.2,0.1,-0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,141
6457,0.004,-0.007,-1.006,0.2,-0.0,0.1,0.0000,0.0000,-0.0010,-0.0010,0,0,110,137
6508,-0.000,-0.003,-0.996,0.2,-0.1,0.1,0.0000,0.0000,-0.0010,-0.0010,0,0,110,137
6559,-0.000,-0.001,-1.004,0.2,-0.0,0.1,0.0000,0.0000,-0.0010,-0.0010,0,0,110,141
6610,0.004,-0.004,-1.000,0.4,0.1,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,143
6661,0.002,-0.003,-1.002,0.3,0.0,0.1,0.0000,0.0000,-0.0010,-0.0010,0,0,110,141
6712,0.002,0.000,-1.004,0.4,0.1,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,146
6763,0.003,-0.004,-0.999,0.4,0.1,0.2,0.0000,0.0000,-0.0010,-0.0010,0,0,110,144
6814,-0.002,-0.005,-0.996,0.1,0.0,-0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,144
6865,-0.002,-0.003,-0.993,0.3,-0.0,-0.1,0.0000,0.0000,-0.0010,-0.0010,0,0,110,141
6916,-0.004,-0.004,-0.998,0.1,0.0,0.0,0.0000,0.0000,-0.0010,-0.0010,0,0,110,137
