timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality,comp_vx,comp_vy,comp_px,comp_py
3740,0.009,0.025,-1.000,1.3,1.2,0.1,0.0000,0.0000,0.0027,-0.0043,0,1,110,125,-0.0023,-0.0255,0.0026,-0.0042
3791,0.024,-0.013,-1.011,6.8,-0.6,-0.8,0.0000,0.0000,0.0027,-0.0057,0,1,100,124,0.0011,-0.0135,0.0026,-0.0049
3842,0.009,0.084,-0.987,-1.6,2.6,-4.4,0.0000,0.0000,0.0027,-0.0031,0,-2,100,122,-0.0045,0.0479,0.0024,-0.0024
3893,-0.008,0.033,-1.012,0.1,0.6,-2.8,0.0000,0.0000,0.0027,-0.0057,0,2,100,116,-0.0011,-0.0506,0.0023,-0.0050
3944,0.007,0.073,-1.004,-0.6,-0.8,-5.5,0.0000,0.0000,0.0027,-0.0044,0,-1,100,120,0.0014,0.0242,0.0024,-0.0038
3995,-0.012,0.040,-0.981,1.4,-0.8,-6.3,0.0000,0.0000,0.0027,-0.0017,0,-2,110,127,0.0015,0.0585,0.0025,-0.0008
4046,-0.013,0.015,-0.991,1.4,-0.5,-3.7,0.0000,0.0000,0.0027,-0.0017,0,0,110,124,0.0010,0.0027,0.0025,-0.0007
4097,-0.010,0.042,-1.008,0.1,-0.5,-0.5,0.0000,1.2940,0.0027,0.0010,0,-2,100,117,0.0009,0.0510,0.0026,0.0019
4148,-0.014,0.015,-0.979,0.8,0.3,5.6,0.0000,0.0000,0.0027,0.0010,0,0,100,127,-0.0006,0.0015,0.0025,0.0020
4199,-0.008,-0.001,-1.007,-0.9,1.7,11.3,0.0000,0.0000,0.0053,0.0062,-2,-4,100,131,0.0478,0.1000,0.0050,0.0071
4250,-0.016,-0.014,-1.023,1.4,0.3,16.6,0.0000,2.5880,0.0092,0.0153,-3,-7,100,135,0.0755,0.1801,0.0088,0.0163
4301,0.004,-0.016,-1.005,-0.4,0.6,14.9,0.0000,0.0000,0.0105,0.0140,-1,1,100,119,0.0244,-0.0261,0.0101,0.0150
4352,0.014,-0.033,-1.003,-0.6,0.9,10.2,-1.4234,2.8468,0.0076,0.0197,2,-4,110,131,-0.0576,0.1105,0.0071,0.0206
4403,0.005,-0.018,-1.001,-0.1,0.6,1.8,0.0000,4.2702,0.0076,0.0311,0,-8,110,128,-0.0011,0.2232,0.0071,0.0320
4454,-0.013,-0.010,-0.982,-0.6,0.7,-3.5,0.0000,1.4234,0.0076,0.0396,0,-6,110,122,-0.0014,0.1663,0.0070,0.0405
4505,0.007,-0.044,-1.016,1.1,-0.6,-3.3,0.0000,1.4234,0.0105,0.0410,-2,-1,110,130,0.0569,0.0301,0.0099,0.0420
4556,0.020,-0.020,-1.002,0.4,0.8,-2.1,0.0000,1.4234,0.0119,0.0467,-1,-4,110,127,0.0264,0.1125,0.0113,0.0477
4607,-0.004,-0.028,-0.988,-0.6,1.2,-2.7,0.0000,0.0000,0.0133,0.0553,-1,-6,110,127,0.0255,0.1663,0.0126,0.0562
4658,-0.020,-0.033,-0.995,-0.1,-0.1,-4.4,0.0000,0.0000,0.0133,0.0553,0,0,110,131,0.0003,-0.0001,0.0126,0.0562
4709,-0.021,-0.074,-0.985,1.8,-1.9,-5.4,0.0000,1.4234,0.0062,0.0481,5,5,110,131,-0.1359,-0.1360,0.0056,0.0493
4760,-0.010,-0.074,-0.999,0.6,-0.7,-2.1,0.0000,9.9638,0.0076,0.0809,-1,-23,110,120,0.0293,0.6433,0.0071,0.0821
4811,-0.005,-0.033,-0.986,-1.9,0.2,0.1,0.0000,2.8468,0.0048,0.0894,2,-6,110,125,-0.0562,0.1638,0.0043,0.0904
4862,0.003,0.010,-1.004,-0.2,-0.1,-0.1,1.4234,0.0000,0.0105,0.0980,-4,-6,110,129,0.1118,0.1670,0.0100,0.0989
4913,-0.005,-0.008,-1.001,-0.5,0.6,0.0,1.4234,0.0000,0.0119,0.0937,-1,3,110,129,0.0268,-0.0848,0.0113,0.0946
4964,-0.000,0.005,-0.998,-0.2,0.2,0.1,0.0000,0.0000,0.0133,0.0937,-1,0,110,129,0.0276,-0.0004,0.0127,0.0946
5015,-0.003,0.004,-1.001,0.7,0.4,-0.1,0.0000,-1.4234,0.0133,0.0908,0,2,110,133,-0.0008,-0.0544,0.0127,0.0918
5066,-0.013,-0.010,-0.999,0.2,-0.2,-0.1,0.0000,0.0000,0.0119,0.0908,1,0,110,119,-0.0275,0.0003,0.0113,0.0918
5117,-0.022,-0.014,-0.995,2.1,-1.9,-0.4,0.0000,-1.4234,0.0119,0.0894,0,1,110,124,0.0036,-0.0238,0.0115,0.0906
5168,0.043,-0.112,-1.033,-5.9,-2.3,-2.1,0.0000,0.0000,0.0133,0.0894,-1,0,110,128,0.0323,-0.0112,0.0131,0.0900
5219,0.101,0.074,-0.910,6.3,2.9,1.5,0.0000,0.0000,0.0133,0.0894,0,0,110,126,-0.0056,0.0120,0.0128,0.0907
5270,-0.021,-0.097,-0.985,5.6,-0.9,1.4,0.0000,0.0000,0.0091,0.0908,3,-1,110,129,-0.0821,0.0387,0.0087,0.0926
5321,0.022,0.033,-0.995,-7.9,1.9,0.1,0.0000,0.0000,0.0119,0.0908,-2,0,110,130,0.0521,-0.0152,0.0113,0.0918
5372,0.017,0.040,-0.977,4.0,-1.8,0.2,0.0000,0.0000,0.0119,0.0908,0,0,110,133,0.0035,0.0077,0.0115,0.0922
5423,-0.020,-0.047,-1.000,1.0,-1.7,0.1,0.0000,0.0000,0.0076,0.0908,3,0,110,120,-0.0806,0.0020,0.0074,0.0923
5474,0.022,0.032,-0.997,-2.5,0.8,0.1,1.4234,0.0000,0.0076,0.0923,0,-1,110,131,-0.0015,0.0231,0.0073,0.0935
5525,0.001,-0.015,-1.004,2.9,-0.2,-0.0,1.4234,0.0000,0.0119,0.0923,-3,0,110,134,0.0841,0.0057,0.0116,0.0938
5577,-0.011,-0.014,-1.002,-1.6,1.1,0.1,0.0000,0.0000,0.0119,0.0923,0,0,110,121,-0.0021,-0.0032,0.0115,0.0936
5629,-0.005,0.013,-0.993,1.0,-0.7,-0.2,0.0000,0.0000,0.0133,0.0894,-1,2,110,136,0.0288,-0.0528,0.0130,0.0909
5681,-0.003,-0.021,-1.001,0.3,-0.2,-0.1,0.0000,0.0000,0.0133,0.0908,0,-1,110,132,0.0004,0.0280,0.0130,0.0924
5733,0.002,0.009,-0.996,-0.3,0.5,0.1,0.0000,0.0000,0.0133,0.0908,0,0,110,124,-0.0010,-0.0006,0.0130,0.0923
5785,-0.005,-0.012,-0.998,0.8,-0.0,0.0,0.0000,0.0000,0.0133,0.0908,0,0,110,133,0.0000,0.0015,0.0130,0.0924
5837,-0.002,-0.002,-1.000,-0.4,0.4,0.2,0.0000,0.0000,0.0133,0.0908,0,0,110,121,-0.0008,-0.0008,0.0129,0.0924
5889,-0.000,-0.003,-0.996,0.7,-0.2,-0.1,0.0000,0.0000,0.0133,0.0908,0,0,110,116,0.0005,0.0013,0.0129,0.0924
5941,-0.003,-0.008,-1.001,-0.2,0.1,0.1,0.0000,0.0000,0.0119,0.0908,1,0,110,132,-0.0275,-0.0003,0.0115,0.0924
5993,0.002,-0.000,-0.993,0.4,0.0,0.0,0.0000,0.0000,0.0133,0.0908,-1,0,110,131,0.0273,0.0007,0.0129,0.0924
6045,-0.005,-0.008,-1.001,0.1,0.2,0.1,0.0000,0.0000,0.0133,0.0894,0,1,110,123,-0.0003,-0.0271,0.0129,0.0910
6097,-0.002,0.004,-1.007,0.3,0.2,-0.1,0.0000,0.0000,0.0133,0.0908,0,-1,110,120,-0.0003,0.0279,0.0129,0.0925
6149,-0.001,-0.006,-0.996,0.3,-0.0,0.0,0.0000,0.0000,0.0133,0.0894,0,1,110,126,0.0001,-0.0269,0.0129,0.0911
6201,-0.001,0.001,-1.001,0.2,0.1,0.2,0.0000,0.0000,0.0133,0.0894,0,0,110,137,-0.0002,0.0004,0.0129,0.0911
6253,0.003,-0.000,-1.002,0.2,0.0,-0.1,0.0000,0.0000,0.0133,0.0908,0,-1,110,121,-0.0000,0.0277,0.0129,0.0925
6305,-0.005,-0.003,-1.001,0.0,0.1,0.1,0.0000,0.0000,0.0119,0.0908,1,0,110,132,-0.0275,0.0000,0.0115,0.0925
6357,-0.003,-0.006,-0.999,0.3,0.1,0.0,0.0000,0.0000,0.0148,0.0923,-2,-1,110,122,0.0544,0.0279,0.0143,0.0940
6409,-0.004,-0.005,-0.999,0.1,0.0,-0.0,0.0000,0.0000,0.0133,0.0908,1,1,110,125,-0.0274,-0.0272,0.0129,0.0926
6461,0.002,-0.008,-1.002,0.2,0.1,-0.1,0.0000,0.0000,0.0133,0.0908,0,0,110,131,-0.0001,0.0004,0.0129,0.0926
6513,-0.003,-0.003,-1.001,0.1,0.0,0.0,0.0000,0.0000,0.0148,0.0908,-1,0,110,131,0.0274,0.0003,0.0143,0.0926
