timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
3935,-0.002,0.006,-1.003,0.2,-0.0,0.2,0.0000,0.0000,-0.0004,0.0004,0,1,100,117
3986,-0.017,0.014,-1.002,1.0,-0.7,0.2,0.0000,0.1936,-0.0002,0.0009,-1,-3,110,112
4037,-0.004,-0.010,-1.004,0.8,-0.6,0.2,0.0000,0.0000,-0.0002,0.0011,0,-1,110,121
4088,0.008,0.018,-0.990,3.0,0.1,3.5,-0.1936,0.0000,-0.0005,0.0005,2,3,110,127
4139,0.010,0.020,-1.036,3.6,-0.7,7.5,0.0000,0.0000,-0.0002,0.0007,-2,-1,110,119
4190,0.004,0.071,-1.022,-0.8,-0.7,-7.0,0.0000,0.0000,-0.0002,0.0009,0,-1,110,111
4241,-0.021,0.063,-1.005,0.8,-1.4,-9.8,0.0000,0.0000,-0.0002,0.0007,0,1,110,118
4292,0.010,0.080,-1.000,-0.5,-1.1,-11.9,0.0000,0.0000,-0.0002,0.0007,0,0,110,115
4343,-0.013,0.003,-0.996,1.0,-1.3,-12.7,0.0000,0.1936,-0.0002,0.0009,0,-1,110,119
4394,-0.018,0.003,-0.988,0.4,-0.7,-6.8,0.0000,-0.3872,-0.0002,0.0004,0,3,110,122
4445,-0.001,-0.002,-0.990,1.1,-0.2,-4.1,0.0000,0.0000,-0.0002,0.0004,0,0,100,128
4496,0.003,-0.006,-0.994,0.8,-0.3,-5.5,0.3520,0.1760,0.0004,0.0012,-3,-5,100,125
4548,0.020,-0.037,-1.018,0.2,-0.7,-8.1,0.0000,0.1760,0.0005,0.0026,-1,-8,100,122
4600,-0.032,-0.019,-0.989,-0.2,-0.5,-4.8,-0.1760,0.0000,-0.0003,0.0028,5,-1,100,130
4652,-0.010,0.004,-0.993,-2.8,-0.4,-3.0,0.0000,0.1760,-0.0002,0.0037,-1,-5,100,130
4704,0.005,-0.015,-0.995,-1.6,-0.2,0.4,0.0000,0.0000,0.0000,0.0041,-1,-2,110,134
4756,-0.001,-0.046,-0.986,2.8,0.1,-0.8,0.1936,0.0000,0.0006,0.0056,-3,-8,110,133
4808,-0.001,-0.070,-1.008,0.7,-0.7,0.9,-0.1936,0.0000,0.0004,0.0056,1,0,110,133
4860,0.011,-0.061,-1.011,3.2,-0.2,0.3,-0.1936,0.0000,-0.0002,0.0052,3,2,110,124
4912,-0.004,-0.057,-1.001,0.5,-1.0,0.8,0.0000,0.0000,0.0012,0.0101,-7,-25,100,130
4964,-0.002,-0.059,-0.968,0.6,-0.5,-0.4,0.0000,0.0000,0.0012,0.0101,0,0,100,128
5016,-0.019,-0.065,-0.987,-1.0,-0.2,0.2,-0.3520,-0.3520,0.0005,0.0096,4,3,100,120
5068,-0.006,-0.012,-1.007,-2.8,0.3,-0.2,0.1760,-0.1760,0.0003,0.0085,1,6,100,122
5120,-0.003,-0.005,-1.000,-1.5,0.2,0.1,0.0000,0.0000,0.0005,0.0094,-1,-5,110,128
5172,-0.001,-0.003,-1.000,-0.0,-0.0,0.3,0.0000,0.0000,0.0012,0.0113,-4,-10,110,120
5224,-0.014,0.001,-0.999,0.1,-0.3,1.8,0.0000,0.1936,0.0012,0.0113,0,0,110,133
5276,0.008,0.001,-0.997,-1.2,0.2,3.8,0.1936,0.0000,0.0016,0.0119,-2,-3,110,137
5328,-0.006,-0.020,-1.003,-0.8,-0.2,-0.1,0.0000,0.0000,0.0016,0.0117,0,1,110,112
5380,-0.004,0.011,-0.999,-1.1,0.3,-0.3,0.1936,0.0000,0.0012,0.0117,2,0,110,124
5432,-0.004,-0.006,-1.003,-0.3,0.2,-0.1,0.0000,0.0000,0.0018,0.0117,-3,0,110,134
5483,-0.017,-0.033,-1.007,0.6,0.3,0.1,0.0000,0.0000,0.0018,0.0117,0,0,110,121
5534,0.042,-0.048,-1.038,-4.2,4.6,-2.9,0.0000,0.0000,0.0014,0.0115,2,1,110,132
5585,-0.016,0.037,-0.991,6.1,-4.1,0.6,0.0000,0.0000,0.0018,0.0113,-2,1,110,130
5636,0.026,-0.033,-1.004,-1.9,0.8,0.1,0.0000,0.0000,0.0018,0.0109,0,2,110,117
5687,-0.004,0.047,-0.998,-1.0,1.0,-0.1,0.0000,0.0000,0.0014,0.0109,2,0,110,119
5739,-0.010,-0.024,-0.999,1.9,-0.5,0.1,0.0000,-0.1936,0.0016,0.0107,-1,1,110,130
5790,-0.006,0.015,-1.002,-1.9,0.3,-0.1,0.0000,0.0000,0.0018,0.0107,-1,0,110,126
5841,-0.004,-0.001,-1.001,1.2,0.0,0.1,0.0000,0.0000,0.0018,0.0107,0,0,110,117
5893,-0.003,-0.007,-1.004,-0.8,0.1,0.1,0.0000,0.1936,0.0018,0.0109,0,-1,110,136
5945,-0.002,0.008,-0.999,0.4,-0.1,-0.0,0.0000,0.0000,0.0018,0.0107,0,1,110,132
5996,-0.003,-0.009,-1.002,-0.1,0.0,0.0,0.0000,0.0000,0.0018,0.0107,0,0,110,123
6048,-0.006,0.004,-1.001,-0.1,0.1,0.1,0.0000,0.0000,0.0020,0.0107,-1,0,110,135
6099,-0.006,-0.006,-1.002,0.2,-0.1,-0.0,0.0000,0.0000,0.0024,0.0107,-2,0,110,131
6150,-0.003,0.003,-1.003,-0.3,0.1,0.0,0.0000,0.0000,0.0024,0.0107,0,0,110,120
6202,0.000,-0.003,-0.996,0.2,-0.0,0.1,0.1936,-0.1936,0.0024,0.0105,0,1,110,132
6254,-0.004,0.001,-1.001,-0.2,0.1,0.1,0.0000,0.0000,0.0024,0.0107,0,-1,110,137
6305,-0.003,-0.001,-1.004,0.2,-0.0,0.0,0.0000,0.0000,0.0024,0.0105,0,1,110,117
6356,0.000,-0.001,-0.999,-0.1,0.1,0.0,0.1936,0.0000,0.0024,0.0105,0,0,110,133
6408,-0.001,-0.003,-0.998,0.1,0.0,-0.0,0.0000,0.0000,0.0026,0.0105,-1,0,110,134
6459,-0.002,-0.004,-0.998,0.1,-0.0,0.1,0.0000,0.0000,0.0022,0.0107,2,-1,110,117
6510,-0.003,-0.006,-1.002,0.0,0.0,0.1,0.0000,0.0000,0.0022,0.0107,0,0,110,133
6561,0.000,-0.001,-1.000,0.0,0.0,0.1,0.1936,0.0000,0.0024,0.0107,-1,0,110,140
6612,-0.003,-0.000,-1.003,-0.1,0.0,-0.0,0.0000,0.0000,0.0026,0.0107,-1,0,110,135
6663,0.000,0.001,-0.999,-0.0,-0.0,0.0,0.0000,0.0000,0.0022,0.0107,2,0,110,120
6714,-0.003,0.002,-0.999,0.1,0.0,0.0,0.0000,0.0000,0.0026,0.0107,-2,0,110,136
6765,-0.002,0.000,-0.996,-0.1,-0.0,0.0,0.0000,0.0000,0.0026,0.0107,0,0,110,135
6816,-0.005,-0.006,-1.004,0.1,0.0,0.1,0.0000,0.0000,0.0026,0.0107,0,0,110,119
6867,-0.003,-0.002,-1.003,-0.1,0.1,-0.0,0.1936,0.0000,0.0022,0.0109,2,-1,110,131
6918,-0.002,-0.000,-1.004,0.0,0.0,0.1,0.0000,0.0000,0.0026,0.0107,-2,1,110,134
6969,-0.006,-0.005,-1.005,0.0,-0.0,-0.0,0.0000,0.0000,0.0026,0.0107,0,0,110,116
7020,-0.008,-0.001,-1.002,-0.0,-0.1,0.2,0.1936,0.1936,0.0026,0.0109,0,-1,110,127
7071,-0.003,-0.002,-0.996,0.0,0.0,0.0,0.0000,0.0000,0.0026,0.0107,0,1,110,134
7122,0.000,0.000,-1.000,-0.0,0.1,0.1,-0.1936,0.0000,0.0024,0.0107,1,0,110,121
7173,-0.006,-0.001,-1.002,-0.0,-0.1,-0.0,0.0000,0.0000,0.0026,0.0107,-1,0,110,125
7224,-0.002,0.003,-1.004,-0.0,-0.1,-0.1,-0.1936,0.0000,0.0026,0.0107,0,0,110,130
7275,-0.003,0.002,-0.996,0.0,-0.0,-0.0,0.0000,0.0000,0.0026,0.0109,0,-1,110,119
7326,-0.002,-0.004,-1.002,0.0,0.1,0.0,0.0000,0.0000,0.0024,0.0107,1,1,110,122
7377,0.000,0.000,-1.009,-0.0,0.0,0.1,0.0000,0.0000,0.0026,0.0107,-1,0,110,134
