timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality,comp_vx,comp_vy,comp_px,comp_py
4718,0.004,-0.076,-0.990,3.1,-0.9,-1.2,0.0000,0.0000,0.0030,0.0056,1,1,100,133,-0.0019,0.0020,0.0040,0.0076
4769,0.007,-0.057,-1.002,0.3,1.1,-0.4,0.3520,0.0000,0.0034,0.0056,-2,0,100,117,0.0050,0.0006,0.0042,0.0076
4820,-0.012,-0.082,-1.001,-1.6,1.2,-0.0,0.0000,0.1936,0.0032,0.0052,1,2,110,123,-0.0061,-0.0107,0.0039,0.0070
4871,0.012,0.016,-0.993,-4.7,0.5,-0.1,0.0000,-0.3872,0.0036,0.0049,-2,2,110,120,0.0066,-0.0166,0.0043,0.0062
4922,0.012,0.029,-1.015,4.4,-2.6,-0.7,0.0000,0.0000,0.0034,0.0041,1,4,110,125,0.0012,-0.0068,0.0043,0.0058
4973,-0.030,-0.034,-1.018,5.6,-0.7,0.5,0.0000,0.1936,0.0036,0.0049,-1,-4,110,134,0.0052,0.0259,0.0046,0.0072
5024,-0.010,-0.043,-1.001,-8.2,5.7,0.4,0.0000,0.0000,0.0038,0.0049,-1,0,110,132,-0.0071,-0.0157,0.0042,0.0064
5075,-0.003,0.084,-0.974,-1.9,-4.4,-0.2,0.0000,0.0000,0.0038,0.0049,0,0,110,118,0.0085,-0.0036,0.0047,0.0062
5126,0.022,-0.012,-1.001,5.7,1.0,0.6,0.0000,0.0000,0.0038,0.0049,0,0,110,128,-0.0020,0.0110,0.0046,0.0068
5177,-0.027,-0.034,-1.010,-1.0,-0.6,-0.4,0.1936,0.0000,0.0042,0.0049,-2,0,110,124,0.0087,-0.0019,0.0050,0.0067
5228,0.017,0.033,-0.995,-0.9,-1.1,-0.4,0.0000,0.0000,0.0042,0.0049,0,0,110,118,0.0021,-0.0017,0.0051,0.0066
5279,-0.002,-0.004,-1.004,2.7,-0.2,0.2,0.0000,0.0000,0.0044,0.0051,-1,-1,110,131,0.0041,0.0089,0.0053,0.0070
5330,-0.014,-0.017,-1.007,-0.4,0.0,-0.1,0.0000,0.0000,0.0046,0.0051,-1,0,110,130,0.0037,-0.0008,0.0055,0.0070
5381,-0.000,0.016,-0.998,-0.1,-0.1,-0.0,-0.1936,0.1936,0.0044,0.0052,1,-1,110,120,-0.0035,0.0037,0.0053,0.0072
5432,-0.003,-0.008,-1.003,1.3,0.1,-0.0,0.0000,0.0000,0.0044,0.0052,0,0,110,123,-0.0002,0.0026,0.0053,0.0073
5483,-0.006,-0.006,-0.996,-0.5,0.2,0.0,0.0000,0.0000,0.0044,0.0052,0,0,110,133,-0.0004,-0.0009,0.0053,0.0073
5535,-0.002,0.002,-1.002,0.5,0.0,-0.0,0.0000,0.0000,0.0044,0.0052,0,0,110,131,-0.0001,0.0010,0.0053,0.0073
5587,-0.003,-0.000,-0.993,0.5,0.0,0.0,0.0000,0.0000,0.0046,0.0052,-1,0,110,122,0.0037,0.0010,0.0055,0.0074
5639,0.002,0.003,-0.996,-0.1,0.0,0.0,0.0000,0.0000,0.0046,0.0052,0,0,110,132,-0.0001,-0.0001,0.0055,0.0074
5691,-0.005,0.000,-1.004,0.6,-0.0,0.2,0.0000,0.0000,0.0044,0.0052,1,0,110,119,-0.0037,0.0012,0.0053,0.0074
5743,-0.006,-0.006,-1.002,0.2,0.1,0.0,0.0000,0.0000,0.0044,0.0052,0,0,110,131,-0.0001,0.0004,0.0053,0.0074
5795,-0.003,0.000,-0.999,0.0,-0.0,-0.1,0.0000,0.0000,0.0044,0.0052,0,0,110,135,0.0000,0.0000,0.0053,0.0074
5847,-0.006,-0.002,-0.993,0.4,0.0,0.1,0.0000,0.0000,0.0044,0.0052,0,0,110,133,-0.0001,0.0007,0.0053,0.0075
5899,-0.004,-0.002,-1.006,0.3,0.1,-0.0,0.0000,0.0000,0.0044,0.0052,0,0,110,121,-0.0003,0.0005,0.0053,0.0075
5951,-0.006,-0.003,-1.005,0.5,-0.0,-0.0,0.0000,0.0000,0.0044,0.0052,0,0,110,131,0.0000,0.0009,0.0053,0.0075
6003,0.002,-0.002,-0.996,0.3,0.1,0.1,0.0000,0.0000,0.0044,0.0052,0,0,110,134,-0.0001,0.0005,0.0053,0.0076
6055,-0.006,-0.005,-0.998,0.2,0.2,-0.1,0.0000,0.0000,0.0044,0.0052,0,0,110,123,-0.0004,0.0004,0.0052,0.0076
