timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
4652,0.020,-0.040,-1.001,-2.7,1.6,-2.7,0.0000,0.0000,0.0008,0.0017,0,0,110,118
4704,-0.009,-0.045,-0.986,-0.9,0.7,-3.2,0.0000,0.0000,0.0004,0.0031,0,0,110,116
4756,-0.010,-0.124,-0.990,2.1,-3.2,-1.3,0.0000,0.0000,0.0027,0.0041,0,0,110,106
4808,0.030,-0.062,-1.005,-0.7,5.0,-2.0,0.1936,-0.7744,0.0029,0.0014,-1,4,110,111
4860,-0.017,-0.063,-0.995,-0.3,0.3,0.3,0.0000,0.0000,0.0002,0.0025,0,0,110,111
4912,-0.012,-0.027,-1.008,0.8,-1.5,-3.7,-1.1616,0.1936,-0.0015,0.0050,6,-1,110,104
4964,-0.002,-0.055,-1.021,-3.1,-0.5,-3.7,-0.1936,-0.9680,-0.0035,0.0025,1,5,110,117
5016,-0.015,-0.016,-1.005,-6.0,-0.6,-3.0,0.0000,0.0000,-0.0037,0.0008,0,0,110,109
5068,0.050,-0.009,-1.015,-2.3,-1.0,-4.3,0.0000,-0.1760,-0.0035,-0.0013,0,1,100,99
5120,0.034,0.058,-0.968,-4.1,2.2,-2.5,0.0000,0.0000,-0.0037,-0.0019,0,0,100,105
5172,-0.001,0.014,-1.000,0.0,1.4,-1.7,0.0000,0.0000,-0.0035,-0.0020,0,0,100,118
5224,-0.015,-0.007,-1.001,0.6,-0.2,-0.4,0.0000,0.0000,-0.0033,-0.0020,0,0,100,104
5276,-0.008,0.007,-1.001,-1.8,-0.7,-0.6,0.0000,0.0000,-0.0035,-0.0020,0,0,100,107
5327,-0.008,0.024,-1.001,-0.4,-1.7,-0.1,0.0000,-0.3872,-0.0035,-0.0026,0,2,110,116
5379,-0.018,0.023,-1.004,-2.2,-0.1,0.6,0.0000,0.0000,-0.0035,-0.0034,0,0,110,119
5431,-0.022,0.027,-1.002,8.1,-5.5,-1.3,0.0000,0.0000,-0.0035,-0.0034,0,0,110,111
5483,0.047,-0.023,-1.006,4.6,3.6,3.3,0.0000,0.0000,-0.0035,-0.0034,0,0,110,114
5534,-0.049,0.095,-1.036,-2.6,0.9,1.1,0.0000,0.0000,-0.0035,-0.0034,0,0,110,111
5585,0.043,0.014,-0.972,4.8,-1.3,0.5,0.0000,0.0000,-0.0035,-0.0034,0,0,110,104
5636,-0.027,-0.023,-1.004,-0.6,1.4,0.2,0.0000,0.0000,-0.0035,-0.0034,0,0,110,112
5687,-0.005,0.029,-0.995,-1.8,-0.1,-0.1,0.0000,0.0000,-0.0035,-0.0034,0,0,110,110
5738,0.004,0.006,-1.001,2.1,-0.3,0.1,0.0000,0.1936,-0.0035,-0.0032,0,-1,110,109
5789,-0.009,-0.005,-1.007,-0.9,0.7,0.2,0.0000,0.0000,-0.0035,-0.0028,0,0,110,111
5840,-0.004,0.022,-1.003,-0.5,0.1,0.0,0.0000,0.0000,-0.0035,-0.0026,0,0,110,106
5891,-0.009,0.003,-1.002,1.0,-0.2,0.0,0.0000,0.0000,-0.0033,-0.0026,0,0,110,106
5943,-0.007,0.006,-0.999,-0.8,0.3,0.1,0.0000,0.0000,-0.0033,-0.0026,0,0,110,112
5994,-0.006,0.013,-1.000,0.2,-0.1,0.0,0.0000,0.0000,-0.0033,-0.0026,0,0,110,117
6045,-0.006,0.003,-1.000,0.2,-0.1,0.0,0.0000,0.0000,-0.0033,-0.0026,0,0,110,109
6096,-0.005,0.009,-1.001,-0.4,0.1,0.0,0.0000,0.0000,-0.0033,-0.0026,0,0,110,108
6147,-0.005,0.010,-0.995,0.3,-0.0,-0.1,0.0000,0.0000,-0.0033,-0.0026,0,0,110,110
6198,-0.006,0.008,-1.001,-0.1,0.0,-0.1,0.0000,0.0000,-0.0033,-0.0026,0,0,110,117
6249,-0.005,0.009,-1.004,-0.1,0.0,0.0,0.0000,0.0000,-0.0033,-0.0026,0,0,110,104
6300,-0.008,0.004,-1.003,0.0,0.1,-0.1,0.0000,0.0000,-0.0033,-0.0026,0,0,110,114
6351,-0.005,0.008,-1.005,-0.1,0.2,-0.0,0.0000,0.0000,-0.0033,-0.0026,0,0,110,115
6402,-0.004,0.005,-1.002,0.0,-0.0,-0.2,0.0000,0.0000,-0.0031,-0.0026,0,0,110,106
6453,-0.004,0.002,-1.004,-0.0,0.0,-0.2,0.0000,0.0000,-0.0031,-0.0026,0,0,110,111
6504,-0.004,0.010,-1.001,-0.0,0.0,0.1,0.0000,0.0000,-0.0031,-0.0026,0,0,110,117
6555,-0.002,0.007,-1.003,0.1,0.0,-0.0,0.0000,0.0000,-0.0033,-0.0026,0,0,110,104
6606,-0.001,0.010,-0.996,-0.0,0.2,0.1,0.0000,0.0000,-0.0033,-0.0026,0,0,110,109
6657,-0.004,0.005,-1.001,0.1,0.1,0.0,0.0000,0.0000,-0.0033,-0.0026,0,0,110,110
6708,-0.008,0.011,-0.999,-0.0,-0.2,0.0,0.0000,0.0000,-0.0031,-0.0026,0,0,110,105
