timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
4394,0.001,0.011,-0.988,1.6,-2.3,-8.3,0.0000,0.0000,0.0004,-0.0008,0,0,100,109
4445,-0.008,0.006,-0.998,0.2,-0.6,-5.0,0.0000,-0.1760,0.0004,-0.0022,0,1,100,109
4496,0.004,0.019,-0.996,0.1,-0.6,-0.8,0.1936,0.0000,0.0006,-0.0024,-1,0,110,100
4548,0.001,0.015,-1.006,-1.7,0.9,1.3,1.1616,0.1936,0.0054,-0.0007,-6,-1,110,101
4600,-0.007,-0.000,-1.008,-0.6,-0.0,-0.4,0.1936,0.0000,0.0056,-0.0012,-1,0,110,116
4652,0.007,0.034,-1.007,0.0,-0.7,-1.9,-0.1936,-1.3552,0.0054,-0.0034,1,7,110,106
4704,0.018,0.036,-0.980,-0.6,0.7,-3.0,0.0000,0.0000,0.0052,-0.0053,0,0,110,101
4756,-0.027,-0.009,-1.008,2.0,-1.3,-3.1,0.0000,0.0000,0.0048,-0.0043,0,0,110,115
4808,-0.009,-0.024,-1.010,0.5,-2.0,-3.6,0.1936,0.1936,0.0048,-0.0043,-1,-1,110,112
4860,-0.012,-0.024,-0.996,-0.7,-1.2,-4.9,-0.3520,0.1760,0.0045,-0.0033,2,-1,100,101
4912,-0.005,-0.008,-0.990,-0.5,0.7,-2.3,0.0000,0.0000,0.0041,-0.0033,0,0,100,92
4964,-0.025,-0.045,-1.002,0.1,-0.2,-2.6,0.0000,0.5280,0.0041,-0.0019,0,-3,100,101
5016,-0.015,-0.056,-1.003,1.1,-1.2,0.7,0.0000,-0.1760,0.0041,-0.0013,0,1,100,93
5068,-0.006,-0.053,-0.981,1.3,-1.6,0.4,-0.3872,0.1936,0.0030,-0.0006,2,-1,110,105
5120,0.009,-0.108,-0.991,2.5,0.1,0.4,0.0000,0.1936,0.0030,-0.0010,0,-1,110,105
5172,-0.036,-0.037,-1.004,-6.4,1.8,-0.6,0.0000,0.0000,0.0031,0.0006,0,0,100,108
5224,-0.032,0.031,-1.001,-0.7,-1.9,-0.9,0.0000,0.0000,0.0024,0.0010,0,0,100,93
5275,0.004,0.009,-0.999,3.5,-1.6,0.2,0.0000,0.0000,0.0037,0.0017,0,0,100,111
5327,0.013,-0.006,-0.995,1.2,1.0,0.3,0.3872,0.0000,0.0040,0.0013,-2,0,110,116
5379,0.009,0.002,-1.005,2.9,1.1,-0.0,-0.1760,-0.1760,0.0045,0.0010,1,1,100,104
5431,-0.019,-0.028,-1.030,1.6,1.1,-2.1,0.0000,0.0000,0.0045,0.0011,0,0,100,109
5483,-0.047,-0.004,-1.022,-1.2,-3.0,-1.7,0.0000,0.0000,0.0045,0.0010,0,0,100,113
5535,-0.020,0.077,-1.032,-16.4,12.5,1.0,0.0000,0.0000,0.0039,0.0011,0,0,100,99
5586,-0.064,0.045,-1.004,6.3,0.4,0.8,0.1936,0.0000,0.0043,0.0011,-1,0,110,116
5637,-0.016,-0.093,-1.008,2.9,-1.2,0.1,0.0000,0.0000,0.0041,0.0009,0,0,110,110
5688,0.013,0.027,-0.991,-6.5,3.0,-0.1,0.0000,0.0000,0.0039,0.0007,0,0,110,105
5740,-0.002,0.018,-0.999,3.7,-1.5,0.2,0.1760,0.0000,0.0039,0.0011,-1,0,100,115
5791,-0.004,-0.040,-1.004,0.2,-0.7,-0.2,0.0000,-0.1760,0.0041,0.0010,0,1,100,106
5842,0.006,0.023,-0.997,-1.8,0.4,-0.2,0.0000,0.0000,0.0042,0.0011,0,0,100,92
5893,-0.005,-0.006,-1.007,2.2,-0.8,0.0,0.0000,0.0000,0.0040,0.0015,0,0,110,112
5945,-0.007,-0.010,-0.996,-1.0,0.2,-0.0,0.0000,0.0000,0.0044,0.0017,0,0,110,111
5996,0.003,0.011,-1.000,0.1,-0.2,0.1,0.0000,0.1936,0.0044,0.0019,0,-1,110,107
6047,-0.004,-0.017,-1.003,0.7,-0.1,-0.2,0.0000,0.0000,0.0048,0.0021,0,0,100,93
6098,-0.002,0.005,-0.996,-0.7,0.1,-0.1,0.0000,0.0000,0.0043,0.0026,0,0,100,108
6149,-0.001,-0.001,-1.002,0.7,-0.3,0.1,0.0000,0.0000,0.0047,0.0026,0,0,110,96
6200,-0.000,-0.005,-1.000,-0.2,0.0,-0.1,0.0000,0.0000,0.0045,0.0022,0,0,110,98
6252,0.002,0.006,-1.003,-0.0,-0.1,-0.0,0.1936,0.1936,0.0047,0.0018,-1,-1,110,109
6303,-0.001,-0.008,-1.006,0.3,-0.1,-0.0,0.0000,0.5808,0.0051,0.0022,0,-3,110,110
6354,0.002,0.001,-1.002,-0.1,0.0,-0.0,0.0000,0.3872,0.0051,0.0024,0,-2,110,101
6406,-0.003,-0.002,-0.994,0.2,-0.1,-0.1,0.0000,0.0000,0.0049,0.0024,0,0,100,114
6457,-0.003,0.000,-1.002,0.1,-0.1,0.1,0.0000,0.0000,0.0049,0.0024,0,0,100,108
6508,-0.001,0.003,-1.004,0.1,-0.1,-0.1,0.0000,0.0000,0.0045,0.0024,0,0,100,95
6559,-0.003,-0.004,-1.000,0.1,-0.1,-0.0,-0.1936,0.0000,0.0045,0.0022,1,0,110,99
6610,0.000,-0.002,-1.001,0.0,-0.0,0.0,0.1936,0.0000,0.0047,0.0018,-1,0,110,112
6661,-0.001,-0.002,-0.999,0.0,-0.1,0.0,0.0000,0.3872,0.0047,0.0018,0,-2,110,98
6712,-0.004,-0.002,-0.996,0.1,-0.1,-0.1,0.1936,0.0000,0.0043,0.0020,-1,0,110,109
6763,0.004,-0.001,-1.015,0.1,0.1,-0.0,0.0000,0.0000,0.0041,0.0018,0,0,110,101
6814,-0.001,-0.004,-1.006,-0.0,-0.1,-0.2,0.0000,-0.1936,0.0043,0.0014,0,1,110,106
6865,0.003,0.002,-1.005,0.1,-0.2,-0.1,0.0000,0.0000,0.0043,0.0014,0,0,100,99
6916,-0.002,-0.006,-0.999,0.1,0.0,-0.0,0.1760,0.0000,0.0047,0.0018,-1,0,100,113
6967,-0.004,-0.000,-0.999,-0.0,-0.0,-0.1,0.0000,-0.1936,0.0047,0.0014,0,1,110,105
