timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality,comp_vx,comp_vy,comp_px,comp_py
4355,-0.006,0.003,-1.007,-0.1,-1.0,0.3,0.0000,9.3168,-0.0003,-0.0181,0,-3,720,50,0.0127,0.5470,0.0067,-0.0177
4406,-0.002,-0.000,-0.996,0.4,0.1,0.0,0.0000,0.0000,0.0089,-0.0273,-1,1,710,60,0.1793,-0.1759,0.0158,-0.0267
4457,0.001,0.002,-0.995,-0.2,-0.2,-0.1,0.0000,0.0000,0.0089,-0.0273,0,0,710,61,0.0021,-0.0021,0.0159,-0.0268
4508,0.002,-0.000,-0.996,0.1,0.1,0.1,0.0000,0.0000,0.0089,-0.0181,0,-1,710,53,-0.0015,0.1816,0.0158,-0.0176
4559,-0.001,0.001,-1.000,0.1,-0.2,0.0,0.0000,0.0000,0.0181,-0.0181,-1,0,710,58,0.1832,0.0013,0.0252,-0.0175
4610,-0.001,-0.001,-1.002,0.0,-0.1,0.1,0.0000,0.0000,0.0181,-0.0181,0,0,710,60,0.0017,0.0006,0.0253,-0.0175
4661,-0.007,0.000,-1.006,0.1,-0.8,0.2,0.0000,0.0000,0.0181,-0.0181,0,0,710,58,0.0094,0.0017,0.0257,-0.0174
4713,0.002,-0.003,-0.996,0.2,-0.2,0.1,0.0000,-9.1874,0.0089,-0.0181,1,0,710,48,-0.1746,0.0019,0.0166,-0.0173
4765,-0.002,0.001,-1.001,0.0,-0.1,-0.0,0.0000,0.0000,0.0089,-0.0365,0,2,710,68,0.0015,-0.3531,0.0167,-0.0356
4816,-0.001,0.006,-1.000,0.1,-0.6,0.1,0.0000,0.0000,0.0181,-0.0273,-1,-1,710,52,0.1875,0.1815,0.0263,-0.0264
4867,-0.001,-0.001,-1.001,0.0,0.3,-0.1,0.0000,0.0000,0.0181,-0.0273,0,0,710,60,-0.0038,0.0002,0.0261,-0.0263
4918,-0.000,0.004,-1.000,0.0,-0.2,0.1,0.0000,0.0000,0.0181,-0.0181,0,-1,710,59,0.0019,0.1801,0.0262,-0.0172
4970,0.002,0.004,-1.000,-0.1,-0.3,0.1,0.0000,0.0000,0.0181,-0.0181,0,0,710,61,0.0036,-0.0009,0.0264,-0.0172
5021,0.001,-0.002,-0.997,0.2,-1.0,0.4,0.0000,9.1874,0.0181,-0.0273,0,1,710,50,0.0129,-0.1781,0.0270,-0.0263
5072,-0.001,0.003,-1.001,-0.0,0.1,-0.1,0.0000,0.0000,0.0181,-0.0089,0,-2,710,59,-0.0015,0.3601,0.0270,-0.0079
5123,-0.003,-0.002,-1.004,0.0,-0.1,-0.0,0.0000,0.0000,0.0181,-0.0273,0,2,710,57,0.0011,-0.3601,0.0270,-0.0263
5174,-0.004,0.000,-0.998,0.1,-0.4,0.2,0.0000,0.0000,0.0181,-0.0273,0,0,710,50,0.0049,0.0015,0.0273,-0.0262
5226,-0.003,0.002,-0.999,0.0,-0.1,0.0,0.0000,0.0000,0.0089,-0.0273,1,0,710,60,-0.1759,0.0002,0.0181,-0.0262
5277,-0.002,0.004,-1.001,-0.1,-0.2,-0.0,0.0000,0.0000,0.0089,-0.0181,0,-1,710,63,0.0028,0.1793,0.0183,-0.0171
5328,-0.003,-0.002,-1.004,0.3,-0.2,0.0,0.0000,0.0000,0.0089,-0.0181,0,0,710,57,0.0026,0.0038,0.0184,-0.0169
5379,-0.003,0.000,-1.004,-0.1,0.1,-0.1,0.0000,0.0000,0.0181,-0.0457,-1,3,710,57,0.1788,-0.5408,0.0275,-0.0445
5430,-0.001,0.002,-0.998,0.1,-0.9,0.3,0.0000,0.0000,0.0089,-0.0365,1,-1,710,59,-0.1694,0.1813,0.0189,-0.0353
5481,-0.005,-0.000,-1.004,-0.1,0.5,-0.2,0.0000,0.0000,0.0181,-0.0365,-1,0,710,49,0.1745,-0.0013,0.0278,-0.0353
5533,0.004,0.001,-1.001,0.0,0.2,-0.1,0.0000,0.0000,0.0089,-0.0365,1,0,710,55,-0.1795,0.0004,0.0185,-0.0353
5585,-0.004,-0.000,-0.998,-0.1,-0.2,-0.1,0.0000,0.0000,0.0089,-0.0365,0,0,710,63,0.0028,-0.0011,0.0186,-0.0354
5637,-0.004,-0.002,-0.999,-0.0,0.6,-0.2,0.0000,0.0000,0.0089,-0.0273,0,-1,710,50,-0.0070,0.1766,0.0182,-0.0262
5689,-0.001,-0.001,-1.002,0.0,-0.7,0.2,0.0000,0.0000,0.0089,-0.0365,0,1,710,59,0.0087,-0.1759,0.0187,-0.0353
5741,0.002,0.001,-1.003,0.0,-0.1,0.0,9.1874,0.0000,0.0089,-0.0365,0,0,710,62,0.0011,0.0006,0.0188,-0.0353
5793,-0.002,-0.002,-1.002,0.0,-0.3,0.1,-9.1874,9.1874,-0.0003,-0.0089,1,-3,710,59,-0.1733,0.5296,0.0097,-0.0077
5845,-0.001,0.001,-1.001,0.1,-0.2,-0.0,0.0000,0.0000,0.0089,-0.0181,-1,1,710,60,0.1795,-0.1757,0.0191,-0.0169
5897,-0.000,-0.001,-1.002,-0.0,-0.3,0.0,0.0000,0.0000,0.0089,-0.0273,0,1,710,59,0.0032,-0.1769,0.0192,-0.0261
5949,0.001,-0.001,-1.001,0.2,0.1,0.0,0.0000,0.0000,0.0089,-0.0273,0,0,710,50,-0.0013,0.0027,0.0192,-0.0259
6001,-0.002,0.001,-1.005,0.1,-0.5,0.1,0.0000,0.0000,0.0089,-0.0181,0,-1,710,56,0.0068,0.1779,0.0195,-0.0167
6053,-0.000,0.001,-1.000,-0.1,-0.1,0.0,0.0000,-9.1874,-0.0003,-0.0089,1,-1,710,58,-0.1752,0.1758,0.0104,-0.0075
6105,-0.001,0.000,-1.003,-0.1,0.4,-0.1,0.0000,0.0000,-0.0003,-0.0273,0,2,710,66,-0.0045,-0.3545,0.0102,-0.0260
6157,0.001,-0.001,-1.000,0.0,0.5,-0.3,0.0000,0.0000,-0.0094,-0.0273,1,0,710,58,-0.1831,0.0002,0.0006,-0.0259
6209,0.002,0.003,-1.001,0.2,-0.7,0.3,0.0000,-9.1874,-0.0186,-0.0089,1,-2,710,54,-0.1688,0.3563,-0.0081,-0.0074
6261,0.000,-0.003,-1.004,0.0,-0.0,-0.1,0.0000,0.0000,-0.0094,-0.0273,-1,2,710,61,0.1772,-0.3531,0.0011,-0.0258
6313,0.001,-0.001,-1.006,0.2,-0.5,0.3,0.0000,9.1874,-0.0094,-0.0181,0,-1,710,51,0.0059,0.1790,0.0014,-0.0165
6365,-0.000,0.006,-0.997,0.5,-1.3,0.5,0.0000,0.0000,-0.0094,-0.0181,0,0,710,62,0.0159,0.0061,0.0022,-0.0162
6417,-0.002,0.009,-0.995,0.5,0.1,0.6,0.0000,0.0000,-0.0094,-0.0181,0,0,710,63,-0.0008,0.0066,0.0022,-0.0158
6469,-0.008,0.010,-0.993,0.4,0.6,3.5,-9.1874,0.0000,-0.0278,-0.0273,2,1,710,45,-0.3608,-0.1719,-0.0166,-0.0248
6521,-0.044,0.015,-0.926,0.5,0.3,1.0,9.1874,0.0000,-0.0186,-0.0273,-1,0,710,63,0.1734,0.0063,-0.0076,-0.0244
6573,-0.002,-0.010,-1.004,0.5,0.5,0.6,0.0000,9.3168,-0.0186,-0.0273,0,0,720,59,-0.0063,0.0065,-0.0079,-0.0241
6625,-0.002,-0.037,-0.998,0.8,2.1,1.4,0.0000,0.0000,-0.0186,-0.0366,0,1,720,65,-0.0261,-0.1691,-0.0093,-0.0329
6677,-0.010,-0.015,-0.976,-0.0,2.7,-0.3,0.0000,0.0000,-0.0093,-0.0366,-1,0,710,61,0.1428,-0.0005,-0.0018,-0.0329
6729,0.001,0.028,-1.010,1.1,0.3,-0.1,0.0000,0.0000,-0.0093,-0.0458,0,1,710,58,-0.0034,-0.1633,-0.0020,-0.0414
6781,-0.003,-0.061,-1.016,1.5,-0.5,-0.5,0.0000,0.0000,-0.0093,-0.0458,0,0,710,66,0.0062,0.0182,-0.0017,-0.0405
6833,0.043,0.208,-0.963,-2.4,-2.3,-0.1,0.0000,0.0000,-0.0093,-0.0366,0,-1,710,50,0.0282,0.1467,-0.0002,-0.0328
6885,0.080,0.072,-0.880,0.4,-5.8,0.9,0.0000,0.0000,-0.0277,-0.0366,2,0,710,62,-0.2811,0.0051,-0.0149,-0.0326
6937,-0.016,0.079,-1.013,-0.2,-1.7,-0.1,0.0000,0.0000,-0.0277,-0.0458,0,1,710,63,0.0208,-0.1797,-0.0138,-0.0419
6989,0.109,0.073,-0.934,2.0,0.8,-0.8,0.0000,0.0000,-0.0277,-0.0550,0,1,710,55,-0.0095,-0.1515,-0.0143,-0.0498
7041,0.015,0.059,-1.014,-0.4,8.5,-2.5,0.0000,0.0000,-0.0277,-0.0642,0,1,720,57,-0.1066,-0.1838,-0.0198,-0.0594
7093,0.012,-0.062,-1.021,1.5,-0.6,-7.9,0.0000,0.0000,-0.0277,-0.0735,0,1,720,70,0.0075,-0.1607,-0.0194,-0.0677
7145,0.034,0.313,-0.770,-6.3,5.1,-2.9,0.0000,-9.3168,-0.0277,-0.0735,0,0,720,56,-0.0640,-0.0788,-0.0228,-0.0718
7197,0.063,0.095,-1.074,-0.1,13.2,0.8,9.1874,0.0000,-0.0185,-0.0735,-1,0,710,69,0.0132,-0.0009,-0.0221,-0.0719
7249,0.007,0.079,-0.812,0.2,1.0,-0.8,0.0000,0.0000,-0.0093,-0.0919,-1,2,710,69,0.1640,-0.3506,-0.0135,-0.0901
7301,-0.045,0.062,-1.020,0.6,-5.9,-0.6,-9.1874,-9.1874,-0.0185,-0.1102,1,2,710,65,-0.1036,-0.3455,-0.0189,-0.1081
7353,-0.007,0.010,-0.950,-4.3,-1.8,-0.3,-9.0580,0.0000,-0.0367,-0.1470,2,4,700,68,-0.3259,-0.7495,-0.0359,-0.1470
7405,0.092,-0.087,-1.068,1.1,-9.6,0.8,0.0000,0.0000,-0.0639,-0.1379,3,-1,700,78,-0.4050,0.1871,-0.0569,-0.1373
7457,-0.043,0.049,-0.929,-1.2,-9.9,-0.3,-9.0580,0.0000,-0.0911,-0.1379,3,0,700,79,-0.4017,-0.0149,-0.0778,-0.1381
7509,-0.030,-0.028,-0.892,0.0,-9.3,-0.3,-9.0580,9.0580,-0.1454,-0.1198,6,-2,700,77,-0.9318,0.3492,-0.1263,-0.1199
7561,-0.030,-0.133,-1.192,1.9,-1.0,0.3,0.0000,0.0000,-0.1377,-0.1121,-1,-1,600,76,0.1600,0.1696,-0.1179,-0.1111
7613,-0.006,-0.020,-0.951,1.1,9.5,-1.2,0.0000,7.7640,-0.1299,-0.0810,-1,-4,600,78,0.0497,0.6085,-0.1154,-0.0795
7665,-0.017,-0.034,-1.164,1.8,8.6,-0.9,0.0000,-7.7640,-0.1144,-0.0888,-2,1,600,53,0.2087,-0.1300,-0.1045,-0.0862
7716,0.009,0.024,-1.050,0.7,10.0,-0.4,0.0000,0.0000,-0.1144,-0.0888,0,0,240,79,-0.0420,0.0029,-0.1066,-0.0861
7767,0.043,-0.105,-1.081,2.0,1.9,-0.4,2.3292,0.0000,-0.1074,-0.0888,-3,0,180,87,0.1312,0.0062,-0.1000,-0.0858
7818,-0.006,-0.058,-0.995,-0.5,-1.1,-0.4,0.0000,0.0000,-0.1097,-0.0934,1,2,180,46,-0.0421,-0.0929,-0.1021,-0.0905
7869,0.022,0.002,-1.001,-0.1,0.8,-0.6,-2.0704,2.0704,-0.1224,-0.0916,6,-1,160,80,-0.2459,0.0403,-0.1146,-0.0884
7920,-0.006,-0.008,-0.948,-1.0,-0.1,-0.8,-6.2112,0.0000,-0.1348,-0.0895,6,-1,160,84,-0.2434,0.0379,-0.1271,-0.0865
7971,0.045,-0.005,-1.003,-0.7,2.6,-0.3,0.0000,0.0000,-0.1514,-0.0875,8,-1,160,43,-0.3322,0.0387,-0.1440,-0.0845
8022,0.032,-0.005,-0.990,-0.6,-3.3,-0.0,0.0000,0.0000,-0.1535,-0.0895,1,1,150,49,-0.0293,-0.0396,-0.1455,-0.0866
8074,0.022,0.002,-1.000,0.1,0.3,0.1,0.0000,0.0000,-0.1535,-0.0895,0,0,150,85,-0.0009,0.0002,-0.1455,-0.0865
8125,0.026,-0.005,-1.005,0.3,1.3,-0.3,0.0000,0.0000,-0.1535,-0.0895,0,0,150,42,-0.0034,0.0008,-0.1457,-0.0865
8176,0.023,-0.003,-1.001,0.1,-0.3,0.1,0.0000,0.0000,-0.1535,-0.0895,0,0,160,91,0.0007,0.0003,-0.1457,-0.0865
8227,0.030,0.001,-0.997,0.1,-0.2,0.1,0.0000,0.0000,-0.1535,-0.0895,0,0,160,87,0.0006,0.0003,-0.1456,-0.0865
8278,0.026,-0.000,-1.004,0.1,-0.9,0.3,0.0000,-2.0704,-0.1535,-0.0895,0,0,160,92,0.0025,0.0002,-0.1455,-0.0865
8329,0.029,0.001,-0.998,0.1,0.3,0.0,0.0000,0.0000,-0.1514,-0.0895,-1,0,160,92,0.0398,0.0003,-0.1435,-0.0865
8380,0.026,-0.004,-1.003,-0.0,0.9,-0.1,0.0000,-2.0704,-0.1535,-0.0916,1,1,160,84,-0.0431,-0.0407,-0.1457,-0.0885
8431,0.034,-0.001,-0.995,0.2,2.5,-0.1,0.0000,0.0000,-0.1514,-0.0916,-1,0,160,96,0.0336,0.0005,-0.1440,-0.0885
8482,0.039,-0.003,-0.997,0.1,0.3,-0.0,2.0704,0.0000,-0.1473,-0.0916,-2,0,160,42,0.0803,0.0002,-0.1399,-0.0885
8533,0.034,-0.001,-0.997,0.1,0.1,-0.1,0.0000,0.0000,-0.1473,-0.0937,0,1,160,95,-0.0003,-0.0402,-0.1399,-0.0905
8584,0.038,-0.001,-1.000,-0.3,-1.4,0.3,0.0000,0.0000,-0.1473,-0.0916,0,-1,160,92,0.0038,0.0398,-0.1397,-0.0885
8635,0.034,-0.004,-0.996,0.0,-0.1,0.1,0.0000,0.0000,-0.1473,-0.0916,0,0,160,43,0.0002,0.0001,-0.1397,-0.0885
8686,0.034,-0.002,-1.001,-0.2,-0.8,0.2,0.0000,0.0000,-0.1493,-0.0895,1,-1,160,87,-0.0383,0.0401,-0.1416,-0.0865
8738,0.034,-0.001,-1.002,-0.1,-1.9,0.3,0.0000,2.0704,-0.1514,-0.0875,1,-1,160,96,-0.0346,0.0395,-0.1434,-0.0844
8790,0.061,0.068,-0.918,-0.1,-3.6,1.0,0.0000,0.0000,-0.1493,-0.0875,-1,0,160,44,0.0498,-0.0002,-0.1408,-0.0844
8842,0.031,-0.010,-1.008,0.1,-2.4,0.5,0.0000,0.0000,-0.1514,-0.0895,1,1,160,91,-0.0333,-0.0396,-0.1426,-0.0865
8894,0.106,-0.011,-1.055,-1.6,-0.5,-1.0,0.0000,0.0000,-0.1535,-0.0875,1,-1,150,78,-0.0360,0.0330,-0.1444,-0.0848
8946,0.018,-0.005,-0.999,0.2,-2.0,0.3,0.0000,0.0000,-0.1535,-0.0894,0,1,150,47,0.0052,-0.0368,-0.1442,-0.0867
8998,0.015,-0.004,-1.001,-0.1,-1.2,-0.2,0.0000,0.0000,-0.1535,-0.0894,0,0,160,85,0.0033,-0.0002,-0.1440,-0.0867
9050,0.023,-0.005,-0.999,0.3,0.8,0.1,0.0000,0.0000,-0.1514,-0.0853,-1,-2,160,91,0.0377,0.0805,-0.1420,-0.0825
9102,0.019,-0.004,-1.006,0.1,-0.1,0.2,0.0000,0.0000,-0.1514,-0.0853,0,0,160,89,0.0002,0.0003,-0.1420,-0.0825
9154,0.018,0.001,-0.996,0.2,1.0,-0.1,0.0000,0.0000,-0.1514,-0.0832,0,-1,160,83,-0.0027,0.0405,-0.1422,-0.0804
9206,0.030,-0.001,-0.990,-0.1,0.6,0.0,0.0000,0.0000,-0.1514,-0.0832,0,0,160,81,-0.0016,-0.0002,-0.1423,-0.0804
9258,0.018,0.000,-0.998,0.2,1.0,-0.1,0.0000,0.0000,-0.1493,-0.0853,-1,1,160,94,0.0370,-0.0392,-0.1403,-0.0824
9310,0.029,-0.002,-0.998,-0.1,1.5,-0.1,0.0000,0.0000,-0.1493,-0.0832,0,-1,160,44,-0.0041,0.0395,-0.1405,-0.0804
9362,0.025,-0.003,-1.000,0.2,0.2,0.0,0.0000,0.0000,-0.1493,-0.0832,0,0,160,87,-0.0005,0.0006,-0.1406,-0.0803
9414,0.030,-0.001,-0.990,-0.0,-0.3,0.1,0.0000,0.0000,-0.1493,-0.0811,0,-1,160,93,0.0008,0.0397,-0.1405,-0.0783
9466,0.029,-0.005,-1.002,-0.1,-2.5,0.3,0.0000,0.0000,-0.1493,-0.0811,0,0,160,45,0.0070,-0.0004,-0.1402,-0.0783
9518,0.017,-0.002,-1.005,-0.0,-2.7,0.2,0.0000,0.0000,-0.1493,-0.0811,0,0,160,82,0.0075,-0.0001,-0.1398,-0.0783
9570,0.026,-0.002,-0.997,-0.4,-2.6,0.1,0.0000,0.0000,-0.1514,-0.0811,1,0,160,92,-0.0324,-0.0010,-0.1415,-0.0783
9622,-0.006,-0.001,-1.012,0.7,-5.5,0.3,0.0000,2.0704,-0.1535,-0.0791,1,-1,160,51,-0.0244,0.0418,-0.1427,-0.0762
9674,0.011,0.000,-1.006,-0.1,-1.3,0.2,0.0000,0.0000,-0.1535,-0.0791,0,0,160,45,0.0037,-0.0002,-0.1425,-0.0762
9726,0.010,0.002,-1.006,0.4,1.3,-0.3,0.0000,-2.0704,-0.1473,-0.0832,-3,2,160,73,0.1160,-0.0786,-0.1365,-0.0803
9778,0.016,-0.000,-1.001,0.2,1.0,0.1,0.0000,0.0000,-0.1473,-0.0832,0,0,160,43,-0.0027,0.0004,-0.1366,-0.0802
9830,0.018,-0.001,-1.000,0.1,0.3,-0.1,0.0000,0.0000,-0.1473,-0.0791,0,-2,160,95,-0.0009,0.0799,-0.1367,-0.0761
9882,0.015,-0.002,-0.999,-0.1,-0.6,0.2,0.0000,0.0000,-0.1431,-0.0811,-2,1,160,88,0.0812,-0.0400,-0.1325,-0.0782
9934,0.021,-0.001,-0.991,0.3,0.0,0.2,0.0000,2.0704,-0.1410,-0.0811,-1,0,160,83,0.0397,0.0008,-0.1304,-0.0781
9986,0.016,-0.003,-1.003,0.3,0.4,0.1,0.0000,0.0000,-0.1431,-0.0791,1,-1,160,80,-0.0410,0.0406,-0.1325,-0.0760
10038,0.022,-0.001,-0.992,0.0,-0.5,0.3,0.0000,0.0000,-0.1431,-0.0791,0,0,160,93,0.0013,0.0001,-0.1325,-0.0760
10090,0.015,-0.008,-1.000,-0.1,-0.6,0.1,0.0000,0.0000,-0.1431,-0.0791,0,0,160,98,0.0017,-0.0002,-0.1324,-0.0760
