timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
5735,0.051,0.016,-1.003,0.1,-1.8,-1.1,0.0000,0.0000,-0.0040,-0.0015,0,0,170,78
5786,0.054,0.010,-0.997,0.0,5.3,-1.5,0.0000,0.0000,-0.0040,-0.0015,0,0,180,87
5837,0.070,0.009,-1.002,0.5,2.3,-1.5,0.0000,0.0000,-0.0046,-0.0015,0,0,180,44
5888,0.062,0.012,-1.000,0.5,0.2,-0.7,0.0000,0.0000,-0.0046,-0.0015,0,0,190,84
5939,0.068,0.014,-0.989,0.9,-0.4,-1.3,0.9504,0.0000,-0.0050,-0.0015,-3,0,180,77
5990,0.065,0.003,-0.998,0.5,1.0,-0.4,0.0000,0.0000,-0.0044,-0.0008,0,0,180,38
6041,0.068,0.012,-0.987,-0.3,0.3,0.2,0.0000,0.0000,-0.0047,-0.0011,0,0,170,84
6092,0.061,0.003,-1.003,0.4,-4.8,-0.7,-0.2992,-0.2992,-0.0050,-0.0011,1,1,170,84
6143,0.059,0.014,-1.001,-0.3,3.2,0.0,0.0000,0.0000,-0.0053,-0.0014,0,0,170,42
6194,0.063,0.009,-0.989,-0.1,1.0,0.8,0.0000,0.0000,-0.0053,-0.0014,0,0,190,84
6245,0.062,0.012,-1.001,-0.3,0.8,0.2,0.0000,0.0000,-0.0053,-0.0014,0,0,190,86
6296,0.067,0.014,-1.002,0.0,5.9,-0.1,0.0000,0.0000,-0.0046,-0.0014,0,0,190,47
6347,0.072,0.009,-0.994,-0.0,3.8,-0.4,0.0000,0.0000,-0.0049,-0.0018,0,0,180,81
6398,0.081,0.014,-0.984,-0.1,2.8,-0.6,0.0000,0.0000,-0.0043,-0.0011,0,0,180,86
6449,0.076,0.010,-1.001,0.2,2.1,0.1,0.2992,0.0000,-0.0046,-0.0014,-1,0,170,43
6500,0.083,0.016,-0.985,0.0,2.8,0.3,0.0000,0.2992,-0.0046,-0.0008,0,-1,170,62
