timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality,comp_vx,comp_vy,comp_px,comp_py
3948,-0.043,-0.014,-1.055,0.8,1.2,1.0,0.0000,0.0000,0.0180,-0.0277,-4,0,710,68,0.7052,0.0103,0.0300,-0.0257
3999,-0.016,-0.051,-0.901,0.8,-0.5,-4.4,0.0000,0.0000,0.0364,-0.0277,-2,0,710,59,0.3670,0.0097,0.0487,-0.0252
4050,-0.019,0.042,-1.143,-1.0,7.3,0.1,0.0000,0.0000,0.0639,-0.0277,-3,0,710,70,0.4493,-0.0124,0.0717,-0.0259
4101,0.026,-0.015,-0.982,-0.4,12.3,-1.5,0.0000,0.0000,0.0823,-0.0369,-2,1,710,69,0.2082,-0.1849,0.0823,-0.0353
4152,-0.057,-0.053,-0.941,-2.6,13.1,-1.0,0.0000,0.0000,0.0823,-0.0553,0,2,710,69,-0.1617,-0.3923,0.0740,-0.0553
4203,0.059,-0.035,-1.005,-1.2,9.7,-0.3,0.0000,0.0000,0.0731,-0.0553,1,0,710,65,-0.3007,-0.0154,0.0587,-0.0561
4254,0.043,-0.043,-0.943,0.9,1.3,0.4,-9.1874,0.0000,0.0639,-0.0553,1,0,710,75,-0.1969,0.0108,0.0487,-0.0555
4305,0.035,0.001,-0.974,1.1,-3.5,-0.4,-9.1874,0.0000,0.0547,-0.0369,1,-2,710,74,-0.1370,0.3739,0.0417,-0.0365
4356,-0.054,0.001,-0.923,-1.7,-5.3,1.0,-9.0580,0.0000,0.0182,-0.0553,4,2,700,61,-0.6459,-0.3753,0.0087,-0.0556
4407,0.021,0.050,-1.056,0.2,-2.2,0.5,-9.0580,0.0000,-0.0633,-0.0553,9,0,700,68,-1.5714,0.0021,-0.0715,-0.0555
4458,0.031,0.072,-1.010,-0.6,9.1,-0.9,-8.9286,0.0000,-0.0903,-0.0553,3,0,690,75,-0.6352,-0.0067,-0.1038,-0.0558
4509,0.012,0.002,-1.000,1.9,1.9,-0.3,0.0000,-14.4928,-0.1316,-0.0608,5,1,560,60,-0.7281,-0.1234,-0.1410,-0.0621
4561,-0.048,-0.049,-0.983,0.2,-4.0,-0.3,0.0000,0.0000,-0.1171,-0.0681,-2,1,560,71,0.3180,-0.1373,-0.1245,-0.0693
4612,-0.014,0.016,-0.956,-0.4,-1.3,0.2,0.0000,0.0000,-0.1171,-0.0753,0,1,560,71,0.0131,-0.1456,-0.1238,-0.0767
4663,0.019,-0.132,-0.963,0.2,-1.7,0.4,-3.4938,3.4938,-0.1276,-0.0718,3,-1,270,84,-0.1973,0.0694,-0.1339,-0.0732
4714,-0.001,-0.160,-1.063,1.6,1.9,-0.5,0.0000,0.0000,-0.1346,-0.0683,2,-1,270,81,-0.1461,0.0758,-0.1414,-0.0693
4765,0.023,-0.016,-0.984,-0.2,6.4,-1.1,0.0000,0.0000,-0.1398,-0.0683,2,0,200,78,-0.1239,-0.0006,-0.1477,-0.0693
4816,0.019,0.006,-0.998,0.0,1.6,-0.2,0.0000,0.0000,-0.1372,-0.0657,-1,-1,200,72,0.0452,0.0508,-0.1454,-0.0667
4867,0.024,0.003,-1.001,0.1,1.4,0.1,-2.1998,0.0000,-0.1302,-0.0723,-3,3,170,83,0.1252,-0.1291,-0.1390,-0.0733
4918,0.026,-0.006,-1.000,-0.2,-0.5,-0.3,0.0000,0.0000,-0.1346,-0.0723,2,0,160,87,-0.0799,-0.0006,-0.1431,-0.0733
4969,0.018,0.001,-0.998,0.1,0.2,-0.2,-6.2112,0.0000,-0.1429,-0.0661,4,-3,160,84,-0.1627,0.1221,-0.1514,-0.0671
5020,0.022,0.001,-1.007,0.0,0.9,-0.2,0.0000,-1.9410,-0.1448,-0.0719,1,3,150,45,-0.0403,-0.1143,-0.1534,-0.0729
5072,0.034,0.010,-0.999,-0.4,4.1,-0.6,-1.9410,1.9410,-0.1467,-0.0681,1,-2,150,84,-0.0481,0.0735,-0.1559,-0.0691
5123,0.027,-0.001,-0.996,0.1,1.9,-0.2,0.0000,0.0000,-0.1467,-0.0641,0,-2,160,87,-0.0054,0.0815,-0.1562,-0.0650
5174,0.038,-0.004,-0.993,0.1,0.8,0.0,0.0000,0.0000,-0.1467,-0.0661,0,1,160,43,-0.0022,-0.0403,-0.1563,-0.0670
5225,0.026,-0.000,-0.999,-0.4,-4.0,0.7,0.0000,0.0000,-0.1467,-0.0661,0,0,160,86,0.0113,-0.0011,-0.1557,-0.0671
5276,0.020,-0.005,-1.007,-0.3,-4.4,0.5,0.0000,0.0000,-0.1467,-0.0641,0,-1,160,91,0.0122,0.0398,-0.1551,-0.0650
5327,0.026,0.001,-1.001,-0.3,-2.9,0.4,0.0000,0.0000,-0.1467,-0.0641,0,0,160,47,0.0081,-0.0008,-0.1547,-0.0651
5378,0.021,0.008,-1.000,-0.6,-2.8,0.2,0.0000,2.0704,-0.1467,-0.0641,0,0,160,85,0.0077,-0.0016,-0.1543,-0.0652
5429,0.015,-0.000,-0.997,0.1,2.1,-0.3,0.0000,2.0704,-0.1488,-0.0599,1,-2,160,91,-0.0464,0.0815,-0.1567,-0.0610
5480,0.025,0.001,-1.000,0.6,4.4,-0.4,2.0704,-2.0704,-0.1467,-0.0641,-1,2,160,42,0.0283,-0.0797,-0.1552,-0.0651
5532,0.030,-0.000,-0.995,0.2,2.3,-0.2,0.0000,2.0704,-0.1467,-0.0641,0,0,160,82,-0.0065,0.0006,-0.1556,-0.0650
5584,0.025,-0.000,-1.005,0.1,-0.2,0.0,0.0000,0.0000,-0.1467,-0.0599,0,-2,160,90,0.0006,0.0800,-0.1555,-0.0609
5636,0.023,0.001,-1.000,-0.1,0.6,-0.1,2.0704,0.0000,-0.1426,-0.0578,-2,-1,160,78,0.0779,0.0395,-0.1515,-0.0588
5688,0.024,-0.003,-0.999,0.3,4.1,-0.4,0.0000,0.0000,-0.1426,-0.0620,0,2,160,84,-0.0114,-0.0787,-0.1521,-0.0629
5740,0.001,0.048,-0.974,-0.7,1.4,-0.7,0.0000,0.0000,-0.1447,-0.0599,1,-1,160,92,-0.0438,0.0378,-0.1543,-0.0609
5792,0.035,-0.001,-0.992,-0.2,3.9,-0.5,0.0000,0.0000,-0.1447,-0.0599,0,0,160,91,-0.0109,-0.0006,-0.1549,-0.0610
5844,0.031,-0.004,-0.994,-0.1,2.6,-0.5,0.0000,-2.0704,-0.1467,-0.0661,1,3,160,48,-0.0472,-0.1197,-0.1574,-0.0672
5896,0.033,0.002,-0.991,-0.0,3.7,-0.1,0.0000,0.0000,-0.1467,-0.0599,0,-3,160,87,-0.0102,0.1194,-0.1579,-0.0610
5948,0.045,-0.007,-0.997,0.3,0.8,0.3,0.0000,0.0000,-0.1467,-0.0599,0,0,160,45,-0.0021,0.0009,-0.1580,-0.0609
6000,0.042,0.000,-0.997,0.0,-0.5,-0.1,-4.1408,0.0000,-0.1612,-0.0599,7,0,160,53,-0.2773,0.0000,-0.1724,-0.0609
6052,0.041,-0.006,-1.003,-0.1,0.0,-0.1,4.1408,0.0000,-0.1592,-0.0578,-1,-1,160,96,0.0397,0.0396,-0.1704,-0.0589
6104,0.050,0.002,-0.997,-0.1,0.5,-0.3,0.0000,0.0000,-0.1530,-0.0578,-3,0,160,90,0.1182,-0.0002,-0.1642,-0.0589
6156,0.047,-0.003,-0.991,-0.2,-3.1,0.4,-2.0704,0.0000,-0.1592,-0.0578,3,0,160,49,-0.1107,-0.0006,-0.1700,-0.0589
6208,0.041,0.001,-1.001,-0.3,-4.5,0.6,0.0000,0.0000,-0.1592,-0.0578,0,0,160,87,0.0127,-0.0008,-0.1693,-0.0590
6260,0.076,0.039,-0.948,0.3,-3.0,0.7,0.0000,0.0000,-0.1592,-0.0558,0,-1,160,92,0.0082,0.0406,-0.1689,-0.0569
6312,0.046,-0.017,-1.026,0.8,-1.9,0.2,0.0000,0.0000,-0.1592,-0.0558,0,0,160,50,0.0054,0.0022,-0.1686,-0.0567
6364,0.037,0.001,-0.996,0.1,0.0,0.1,0.0000,0.0000,-0.1592,-0.0578,0,1,160,83,-0.0001,-0.0396,-0.1686,-0.0588
6416,0.032,-0.002,-1.000,0.1,0.6,-0.0,0.0000,0.0000,-0.1592,-0.0558,0,-1,160,90,-0.0018,0.0402,-0.1687,-0.0567
6468,0.035,0.003,-0.998,0.1,0.1,0.0,0.0000,0.0000,-0.1488,-0.0558,-5,0,160,49,0.1988,0.0001,-0.1584,-0.0567
6520,0.033,0.001,-0.996,-0.1,-0.2,0.0,4.1408,0.0000,-0.1509,-0.0578,1,1,160,91,-0.0394,-0.0400,-0.1604,-0.0588
6572,0.032,-0.001,-0.996,-0.0,0.2,-0.0,2.1998,0.0000,-0.1425,-0.0537,-4,-2,170,90,0.1685,0.0844,-0.1517,-0.0544
6624,0.036,-0.003,-0.990,0.1,0.7,-0.1,0.0000,0.0000,-0.1425,-0.0559,0,1,170,97,-0.0022,-0.0419,-0.1518,-0.0566
6676,0.035,0.002,-1.002,0.1,0.7,0.0,0.0000,0.0000,-0.1552,-0.0559,6,0,160,51,-0.2410,0.0002,-0.1643,-0.0566
6728,0.035,0.002,-1.000,-0.1,-0.6,-0.0,0.0000,0.0000,-0.1427,-0.0538,-6,-1,160,88,0.2406,0.0395,-0.1518,-0.0545
6780,0.034,0.004,-0.998,-0.0,-0.8,0.2,0.0000,0.0000,-0.1407,-0.0538,-1,0,160,94,0.0420,-0.0001,-0.1496,-0.0545
6832,0.036,-0.001,-1.001,0.2,0.6,-0.2,0.0000,0.0000,-0.1469,-0.0518,3,-1,160,49,-0.1212,0.0403,-0.1559,-0.0524
6884,0.036,-0.000,-0.997,0.0,-0.4,0.2,2.0704,0.0000,-0.1469,-0.0518,0,0,160,87,0.0012,0.0001,-0.1558,-0.0524
6936,0.036,0.000,-0.996,0.0,-0.4,0.1,0.0000,0.0000,-0.1427,-0.0518,-2,0,160,94,0.0807,0.0001,-0.1516,-0.0524
