timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
4445,0.042,0.062,-0.922,-0.1,1.5,1.0,0.0000,0.0000,-0.0148,-0.0013,6,1,710,59
4496,0.065,0.042,-0.997,1.2,-4.8,-4.9,0.0000,0.0000,-0.0148,-0.0000,0,-1,710,54
4547,-0.014,-0.030,-1.001,-0.1,-2.0,4.6,0.0000,1.2672,-0.0110,0.0025,-3,-2,720,57
4599,0.030,-0.091,-1.072,1.3,-2.9,0.2,0.0000,0.0000,-0.0110,-0.0000,0,2,720,50
4651,0.015,0.020,-0.949,-0.2,0.8,-0.5,0.0000,0.0000,-0.0110,-0.0013,0,1,710,60
4703,-0.011,-0.033,-1.045,1.6,-0.9,-5.1,0.0000,0.0000,-0.0123,-0.0013,1,0,710,58
4755,0.081,0.033,-1.060,0.8,3.4,-5.8,0.0000,-1.2496,-0.0110,-0.0025,-1,1,710,45
4807,0.014,-0.022,-1.010,1.0,4.5,-6.5,0.0000,0.0000,-0.0085,-0.0001,-2,-2,690,58
4859,0.056,-0.029,-0.991,1.4,2.8,-4.8,-6.0720,1.2144,-0.0523,0.0060,36,-5,690,63
4911,0.037,0.015,-0.977,1.2,0.1,-3.4,0.0000,0.0000,-0.0523,0.0083,0,-2,610,48
4963,0.050,-0.018,-1.039,1.0,-1.1,-2.8,-1.0736,0.0000,-0.0533,0.0051,1,3,610,63
5015,0.055,-0.030,-0.995,0.8,0.9,-2.7,0.0000,0.0000,-0.0555,0.0051,2,0,510,57
5067,0.039,-0.048,-0.989,-0.1,-4.4,-0.8,0.0000,0.0000,-0.0555,0.0044,0,1,400,48
5119,0.026,-0.062,-1.040,0.9,-2.7,0.8,0.0000,0.0000,-0.0555,0.0058,0,-2,340,49
5171,0.031,-0.017,-1.006,0.6,-0.5,0.4,0.0000,0.0000,-0.0561,0.0058,1,0,340,66
5223,0.013,0.010,-0.999,0.1,-2.0,0.6,0.0000,0.0000,-0.0561,0.0058,0,0,320,56
5274,0.021,-0.000,-0.994,0.2,-0.9,0.3,0.0000,1.1264,-0.0561,0.0069,0,-2,320,65
5326,0.029,-0.019,-1.004,-0.1,-0.0,0.3,0.0000,0.0000,-0.0561,0.0074,0,-1,310,64
5378,0.027,-0.017,-1.021,0.9,-2.8,1.2,0.0000,0.0000,-0.0561,0.0080,0,-1,310,70
5430,0.018,-0.006,-1.003,-0.5,-1.6,0.6,0.0000,-0.5456,-0.0539,0.0074,-4,1,310,44
5482,0.027,0.006,-0.994,0.2,-2.2,0.9,-0.5456,0.0000,-0.0550,0.0074,2,0,310,62
5534,0.053,0.027,-1.020,-2.1,-2.1,0.6,0.0000,0.0000,-0.0544,0.0080,-1,-1,310,53
5585,0.024,0.002,-0.998,-0.6,-0.4,-0.2,0.0000,0.0000,-0.0539,0.0080,-1,0,320,70
5636,-0.010,-0.028,-0.921,-0.5,-2.0,0.1,0.0000,0.0000,-0.0556,0.0074,3,1,310,59
5687,0.011,-0.008,-1.004,0.0,0.2,0.2,0.0000,0.0000,-0.0550,0.0091,-1,-3,310,61
5738,0.027,0.003,-0.990,-0.0,0.3,0.2,0.0000,0.0000,-0.0534,0.0080,-3,2,310,45
5790,0.004,-0.010,-1.001,0.3,-2.0,0.7,0.0000,0.0000,-0.0534,0.0080,0,0,320,65
5842,0.015,-0.001,-1.000,-0.1,3.1,-0.6,0.0000,0.0000,-0.0539,0.0074,1,1,320,64
5893,0.025,0.005,-0.992,0.2,-0.9,0.5,0.0000,0.0000,-0.0534,0.0074,-1,0,320,44
5944,0.011,-0.011,-1.003,0.1,-1.1,0.5,0.0000,0.0000,-0.0523,0.0068,-2,1,320,70
5995,0.021,-0.004,-0.990,0.4,-2.0,0.9,0.0000,0.0000,-0.0528,0.0074,1,-1,330,63
6046,0.011,-0.005,-0.995,0.5,-4.4,1.4,0.5632,0.0000,-0.0523,0.0074,-1,0,320,53
6097,-0.004,-0.026,-1.055,-0.6,-2.6,-0.0,-0.5632,-0.5632,-0.0517,0.0080,-1,-1,320,65
6149,-0.001,0.016,-0.976,-1.6,-3.8,-0.2,0.0000,0.0000,-0.0523,0.0080,1,0,320,70
6200,0.002,-0.007,-0.999,-0.4,-0.6,0.6,0.0000,0.0000,-0.0523,0.0080,0,0,320,68
6251,0.003,-0.003,-0.995,0.1,-0.5,0.1,0.0000,0.0000,-0.0517,0.0074,-1,1,320,52
6302,-0.000,-0.003,-1.006,0.1,-0.1,0.1,0.0000,0.0000,-0.0505,0.0080,-2,-1,330,64
6353,-0.002,-0.006,-1.005,0.1,-0.4,0.2,0.0000,0.0000,-0.0505,0.0080,0,0,330,68
6405,-0.002,-0.003,-1.000,-0.6,2.6,-0.7,0.0000,0.0000,-0.0499,0.0086,-1,-1,330,46
6456,0.009,-0.003,-0.997,-0.1,2.1,-0.5,0.0000,0.0000,-0.0499,0.0091,0,-1,330,64
6507,0.003,-0.005,-1.003,0.0,-0.6,0.3,0.0000,0.0000,-0.0499,0.0086,0,1,330,72
6558,0.003,-0.007,-1.003,0.5,-2.7,-1.2,0.0000,0.0000,-0.0494,0.0080,-1,1,330,49
6609,-0.011,0.001,-0.996,0.4,-1.8,-1.4,0.0000,0.0000,-0.0494,0.0080,0,0,330,63
6660,-0.005,-0.004,-1.003,0.2,0.0,0.3,0.0000,0.0000,-0.0494,0.0080,0,0,330,55
6711,-0.044,0.016,-0.953,-1.5,-0.9,-0.5,0.0000,0.0000,-0.0494,0.0062,0,3,330,44
6762,0.002,-0.007,-0.996,0.1,-0.2,0.5,0.0000,0.0000,-0.0494,0.0051,0,2,320,39
6813,-0.001,-0.001,-0.995,0.3,-2.7,1.0,0.0000,0.0000,-0.0488,0.0056,-1,-1,320,65
