timestamp_ms,ax,ay,az,gx,gy,gz,flow_vx,flow_vy,flow_px,flow_py,flow_raw_x,flow_raw_y,range_mm,quality
4190,-0.016,-0.022,-0.982,-0.5,0.8,-4.8,0.0000,-0.5808,0.0004,0.0006,1,10,110,131
4241,0.005,-0.018,-1.013,-0.3,-0.6,-4.0,0.0000,0.0000,0.0004,-0.0006,0,6,110,131
4292,0.004,-0.028,-0.988,-0.9,-0.8,-0.3,0.1936,0.5808,0.0006,0.0014,-1,-10,110,145
4343,0.005,-0.024,-1.018,-0.1,0.2,7.8,0.0000,-0.1936,0.0004,0.0012,1,1,110,133
4394,-0.004,-0.025,-0.998,-1.1,0.0,6.2,0.0000,0.5808,0.0004,0.0021,0,-5,110,135
4445,-0.003,-0.006,-1.013,-1.6,1.0,2.5,-0.1760,0.0000,0.0000,0.0025,2,-2,100,124
4496,0.001,-0.014,-1.004,-1.9,0.5,-0.8,0.0000,-0.1760,-0.0003,0.0037,2,-7,100,130
4548,-0.014,-0.005,-0.976,-1.0,-0.2,-0.4,0.0000,0.0000,-0.0005,0.0043,1,-3,100,134
4600,-0.006,0.003,-1.001,0.5,-0.2,1.0,0.0000,0.0000,-0.0005,0.0052,0,-5,100,130
4652,0.005,0.006,-0.989,-0.3,0.1,2.0,0.0000,0.3872,-0.0001,0.0050,-2,1,110,133
4704,-0.004,-0.001,-0.981,-1.2,0.2,3.1,0.0000,0.1936,-0.0005,0.0052,2,-1,110,131
4756,0.007,-0.021,-1.002,1.2,-0.0,4.5,0.0000,0.0000,-0.0013,0.0071,4,-10,110,135
4808,0.009,0.007,-0.997,0.2,0.2,2.0,0.0000,0.0000,-0.0013,0.0067,0,2,110,130
4860,-0.006,0.003,-0.981,-0.8,-0.0,-0.3,0.0000,0.0000,-0.0011,0.0069,-1,-1,110,124
4912,-0.012,0.022,-0.993,-0.5,0.0,-1.9,0.0000,-0.1936,-0.0011,0.0067,0,1,110,121
4964,-0.015,-0.030,-0.997,0.4,-0.4,-0.7,0.0000,0.0000,-0.0011,0.0067,0,0,110,130
5016,0.002,-0.026,-1.004,-0.1,-0.1,-0.2,0.0000,0.1936,-0.0013,0.0079,1,-6,110,135
5068,-0.005,-0.020,-0.986,-0.9,0.1,-0.3,0.0000,-0.1936,-0.0013,0.0073,0,3,110,126
5120,-0.007,-0.021,-0.998,-2.0,0.3,-0.2,0.0000,0.5808,-0.0017,0.0079,2,-3,110,127
5172,-0.004,0.012,-0.997,-1.7,0.1,0.1,0.1936,0.0000,-0.0011,0.0081,-3,-1,110,138
5224,0.009,0.028,-0.996,-0.3,0.3,-0.3,-0.3872,0.1936,-0.0019,0.0081,4,0,110,118
5275,-0.033,-0.056,-0.987,2.0,1.0,-0.1,0.0000,0.0000,-0.0015,0.0081,-2,0,110,134
5327,0.047,-0.064,-0.996,-10.8,5.4,-2.1,0.0000,0.0000,-0.0009,0.0079,-3,1,110,131
5378,-0.002,0.069,-1.002,5.1,-0.1,0.5,0.0000,-0.1936,-0.0007,0.0077,-1,1,110,126
5429,-0.046,-0.072,-1.003,0.9,-1.4,-0.1,0.0000,0.1936,-0.0007,0.0079,0,-1,110,136
5481,0.001,0.030,-0.997,-3.0,-0.4,-0.2,-0.1936,0.0000,-0.0007,0.0077,0,1,110,132
5533,0.005,-0.011,-1.000,2.9,-0.2,0.1,0.0000,0.0000,-0.0009,0.0079,1,-1,110,126
5585,0.002,-0.012,-1.008,-1.7,0.3,0.0,0.0000,0.0000,-0.0005,0.0077,-2,1,110,134
5636,-0.001,0.018,-0.998,0.6,-0.1,-0.1,0.1936,0.0000,-0.0005,0.0081,0,-2,110,136
5688,-0.003,-0.010,-0.994,0.3,-0.1,0.1,0.0000,0.0000,-0.0005,0.0081,0,0,110,129
5740,0.002,0.015,-1.007,-0.5,-0.0,-0.1,0.1936,0.0000,-0.0005,0.0081,0,0,110,131
5791,-0.003,-0.003,-0.997,0.7,-0.0,-0.0,0.0000,0.0000,-0.0005,0.0081,0,0,110,133
5842,-0.000,0.005,-1.002,-0.6,0.1,0.0,0.0000,0.0000,-0.0005,0.0083,0,-1,110,141
5893,0.002,0.005,-0.998,0.4,0.0,0.2,0.0000,0.1936,-0.0003,0.0081,-1,1,110,137
5944,-0.004,0.000,-1.006,-0.3,0.1,-0.0,0.0000,0.0000,-0.0003,0.0081,0,0,110,130
5995,0.003,0.008,-0.994,0.1,0.1,0.1,0.0000,0.0000,-0.0001,0.0083,-1,-1,110,140
6046,-0.001,0.003,-0.994,0.0,0.0,0.1,-0.1936,0.0000,-0.0003,0.0083,1,0,110,120
6098,0.003,0.009,-1.002,-0.1,0.1,0.1,0.0000,0.0000,-0.0003,0.0083,0,0,110,130
6149,-0.000,0.001,-1.004,0.2,-0.1,0.0,0.0000,0.0000,-0.0003,0.0083,0,0,110,139
6200,-0.001,0.003,-0.992,-0.2,0.0,0.0,0.0000,0.0000,-0.0001,0.0081,-1,1,110,131
6252,0.002,0.005,-1.001,0.1,-0.0,0.0,0.0000,0.1936,-0.0003,0.0081,1,0,110,132
6304,0.002,0.000,-1.002,-0.1,0.1,0.1,0.0000,0.1936,-0.0003,0.0083,0,-1,110,137
6355,0.003,0.003,-0.998,0.0,0.0,0.1,0.0000,0.0000,-0.0003,0.0083,0,0,110,127
6406,-0.001,0.003,-1.004,-0.0,0.0,-0.1,0.0000,0.0000,-0.0003,0.0081,0,1,110,135
6457,-0.002,0.006,-1.000,0.1,0.1,0.0,0.0000,0.0000,-0.0001,0.0081,-1,0,110,138
